subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_080 arizona 5 1 Laffytaffyred_one.bmp 4.801844e+00 22 999 220 999 999 6.02 8.833333e+02 9.500000e+02 54 30 0.506667
BMS_080 arizona 5 2 PringlesRed.bmp 9.603691e+00 12 999 120 999 999 10.82 8.833333e+02 9.500000e+02 20 43 2.246667
BMS_080 arizona 5 3 Hersheykisses.bmp 1.440554e+01 12 999 120 999 999 15.62 8.833333e+02 9.500000e+02 18 25 2.320000
BMS_080 arizona 5 4 MrGoodbar.bmp 1.920743e+01 22 999 220 999 999 20.42 8.833333e+02 9.500000e+02 37 36 1.620000
BMS_080 arizona 5 5 Cheezits.bmp 2.400927e+01 12 999 120 999 999 25.23 8.833333e+02 9.500000e+02 24 9 2.120000
BMS_080 arizona 5 6 TeddyGrahamschocolate.bmp 2.881107e+01 12 999 120 999 999 30.03 8.833333e+02 9.500000e+02 8 53 2.700000
BMS_080 arizona 5 7 Reeses.bmp 3.361296e+01 21 1.247242e+00 2100 9.512620e-01 98 34.83 8.833333e+02 9.000000e+02 40 45 1.540000
BMS_080 arizona 5 8 FrootLoops.bmp 3.841477e+01 22 999 220 999 999 39.63 8.833333e+02 9.000000e+02 43 19 1.440000
BMS_080 arizona 5 9 Toberlorone.bmp 4.321661e+01 12 999 120 999 999 44.43 8.833333e+02 9.000000e+02 2 54 2.993333
BMS_080 arizona 5 10 Goldfish.bmp 4.800183e+01 11 1.113370e+00 110 8.865305e-01 98 49.22 9.000000e+02 9.000000e+02 15 23 2.360000
BMS_080 arizona 5 11 Lollipopred.bmp 5.280363e+01 22 999 220 999 999 54.02 9.000000e+02 9.000000e+02 52 32 0.673333
BMS_080 arizona 5 12 Sourpatch.bmp 5.760552e+01 12 999 120 999 999 58.82 9.000000e+02 9.000000e+02 23 52 2.140000
BMS_080 arizona 5 13 FigNewton_small.bmp 6.240732e+01 22 999 220 999 999 63.62 9.000000e+02 9.000000e+02 49 16 1.060000
BMS_080 arizona 5 14 Redvines_small.bmp 6.720917e+01 21 1.120045e+00 210 9.000899e-01 98 68.43 9.000000e+02 9.166667e+02 42 44 1.480000
BMS_080 arizona 5 15 CheesyDoritos.bmp 7.201101e+01 11 1.173172e+00 110 9.001142e-01 98 73.23 9.166667e+02 9.166667e+02 17 7 2.340000
BMS_080 arizona 5 16 Snickers.bmp 7.681286e+01 22 999 220 999 999 78.03 9.166667e+02 9.166667e+02 34 50 1.740000
BMS_080 arizona 5 17 Butterfinger.bmp 8.161471e+01 22 999 220 999 999 82.83 9.166667e+02 9.166667e+02 51 6 0.720000
BMS_080 arizona 5 18 Twix.bmp 8.641659e+01 11 1.129635e+00 110 9.167829e-01 98 87.63 9.333333e+02 9.166667e+02 9 55 2.660000
BMS_080 arizona 5 19 FamousAmos_small.bmp 9.120173e+01 22 999 220 999 999 92.42 9.333333e+02 9.166667e+02 39 15 1.553333
BMS_080 arizona 5 20 PopTartsCinnamon.bmp 9.600361e+01 22 999 220 999 999 97.22 9.333333e+02 9.166667e+02 33 41 1.740000
BMS_080 arizona 5 21 SourSkittles.bmp 1.008054e+02 11 9.928828e-01 110 9.334409e-01 98 102.02 9.500000e+02 9.166667e+02 11 51 2.600000
BMS_080 arizona 5 22 Keeblerfudgestripes.bmp 1.056073e+02 12 999 120 999 999 106.82 9.500000e+02 9.166667e+02 21 28 2.200000
BMS_080 arizona 5 23 FlamingCheetos.bmp 1.104091e+02 12 999 120 999 999 111.63 9.500000e+02 9.166667e+02 3 17 2.973333
BMS_080 arizona 5 24 Milkduds.bmp 1.152110e+02 12 999 120 999 999 116.43 9.500000e+02 9.166667e+02 12 34 2.593333
BMS_080 arizona 5 25 KitKat_small.bmp 1.200128e+02 12 999 120 999 999 121.23 9.500000e+02 9.166667e+02 6 29 2.786667
BMS_080 arizona 5 26 RitzBitz2.bmp 1.248146e+02 12 999 120 999 999 126.03 9.500000e+02 9.166667e+02 14 47 2.406667
BMS_080 arizona 5 27 PayDay.bmp 1.296165e+02 21 1.245688e+00 2100 9.167417e-01 98 130.83 9.500000e+02 8.666667e+02 48 39 1.066667
BMS_080 arizona 5 28 PeanutMMs.bmp 1.344017e+02 12 999 120 999 999 135.62 9.500000e+02 8.666667e+02 5 40 2.840000
BMS_080 arizona 5 29 3Musketeers.bmp 1.392036e+02 22 999 220 999 999 140.42 9.500000e+02 8.666667e+02 45 2 1.320000
BMS_080 arizona 5 30 BabyRuth.bmp 1.440054e+02 21 1.099820e+00 210 8.667507e-01 98 145.22 9.500000e+02 8.833333e+02 46 5 1.193333
BMS_080 arizona 5 31 Jollyrancherred.bmp 1.488072e+02 22 999 220 999 999 150.02 9.500000e+02 8.833333e+02 36 27 1.673333
BMS_080 arizona 5 32 Dots_one.bmp 1.536090e+02 22 999 220 999 999 154.83 9.500000e+02 8.833333e+02 55 14 0.433333
BMS_080 arizona 5 33 FigNewton_small.bmp 1.584109e+02 22 999 220 999 999 159.63 9.500000e+02 8.833333e+02 49 16 1.060000
BMS_080 arizona 5 34 Reeses.bmp 1.632128e+02 21 1.155442e+00 210 8.834586e-01 98 164.45 9.500000e+02 9.000000e+02 40 45 1.540000
BMS_080 arizona 5 35 Laffytaffyred_one.bmp 1.680146e+02 22 999 220 999 999 169.23 9.500000e+02 9.000000e+02 54 30 0.506667
BMS_080 arizona 5 36 PayDay.bmp 1.728164e+02 21 1.150791e+00 210 9.000976e-01 98 174.03 9.500000e+02 9.166667e+02 48 39 1.066667
BMS_080 arizona 5 37 FrootLoops.bmp 1.776016e+02 22 999 220 999 999 178.82 9.500000e+02 9.166667e+02 43 19 1.440000
BMS_080 arizona 5 38 Hersheykisses.bmp 1.824035e+02 12 999 120 999 999 183.62 9.500000e+02 9.166667e+02 18 25 2.320000
BMS_080 arizona 5 39 Twix.bmp 1.872053e+02 11 1.211741e+00 1100 9.501271e-01 98 188.42 9.000000e+02 9.166667e+02 9 55 2.660000
BMS_080 arizona 5 40 MrGoodbar.bmp 1.920072e+02 22 999 220 999 999 193.22 9.000000e+02 9.166667e+02 37 36 1.620000
BMS_080 arizona 5 41 Lollipopred.bmp 1.968090e+02 22 999 220 999 999 198.03 9.000000e+02 9.166667e+02 52 32 0.673333
BMS_080 arizona 5 42 Butterfinger.bmp 2.016108e+02 22 999 220 999 999 202.83 9.000000e+02 9.166667e+02 51 6 0.720000
BMS_080 arizona 5 43 Cheezits.bmp 2.064127e+02 12 999 120 999 999 207.63 9.000000e+02 9.166667e+02 24 9 2.120000
BMS_080 arizona 5 44 Snickers.bmp 2.112145e+02 22 999 220 999 999 212.43 9.000000e+02 9.166667e+02 34 50 1.740000
BMS_080 arizona 5 45 PopTartsCinnamon.bmp 2.160164e+02 22 999 220 999 999 217.23 9.000000e+02 9.166667e+02 33 41 1.740000
BMS_080 arizona 5 46 Dots_one.bmp 2.208016e+02 22 999 220 999 999 222.02 9.000000e+02 9.166667e+02 55 14 0.433333
BMS_080 arizona 5 47 Milkduds.bmp 2.256034e+02 12 999 120 999 999 226.82 9.000000e+02 9.166667e+02 12 34 2.593333
BMS_080 arizona 5 48 TeddyGrahamschocolate.bmp 2.304052e+02 12 999 120 999 999 231.62 9.000000e+02 9.166667e+02 8 53 2.700000
BMS_080 arizona 5 49 Redvines_small.bmp 2.352071e+02 21 1.141154e+00 210 9.167713e-01 98 236.42 9.000000e+02 9.333333e+02 42 44 1.480000
BMS_080 arizona 5 50 3Musketeers.bmp 2.400089e+02 22 999 220 999 999 241.23 9.000000e+02 9.333333e+02 45 2 1.320000
BMS_080 arizona 5 51 Goldfish.bmp 2.448108e+02 11 1.223425e+00 1100 9.001441e-01 98 246.03 8.500000e+02 9.333333e+02 15 23 2.360000
BMS_080 arizona 5 52 KitKat_small.bmp 2.496126e+02 12 999 120 999 999 250.83 8.500000e+02 9.333333e+02 6 29 2.786667
