subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_089 arizona 5 1 Butterfinger.bmp 4.801845e+00 21 1.387493e+00 2100 9.510669e-01 98 6.02 9.500000e+02 9.000000e+02 49 6 1.206667
BMS_089 arizona 5 2 MilkyWay.bmp 9.603733e+00 22 999 220 999 999 10.82 9.500000e+02 9.000000e+02 48 35 1.213333
BMS_089 arizona 5 3 Slimjim.bmp 1.440554e+01 22 999 220 999 999 15.62 9.500000e+02 9.000000e+02 55 49 0.866667
BMS_089 arizona 5 4 ChipsAhoy_small.bmp 1.920738e+01 22 999 220 999 999 20.42 9.500000e+02 9.000000e+02 33 10 1.593333
BMS_089 arizona 5 5 Twix.bmp 2.400923e+01 12 999 120 999 999 25.23 9.500000e+02 9.000000e+02 5 55 2.733333
BMS_089 arizona 5 6 KitKat_small.bmp 2.881108e+01 12 999 120 999 999 30.03 9.500000e+02 9.000000e+02 11 29 2.266667
BMS_089 arizona 5 7 PopTartsStrawberry.bmp 3.361296e+01 12 999 120 999 999 34.83 9.500000e+02 9.000000e+02 15 42 2.120000
BMS_089 arizona 5 8 Milkduds.bmp 3.841481e+01 11 1.223525e+00 1100 9.532490e-01 98 39.63 9.000000e+02 9.000000e+02 8 34 2.400000
BMS_089 arizona 5 9 Skittles.bmp 4.321661e+01 12 999 120 999 999 44.43 9.000000e+02 9.000000e+02 20 48 1.873333
BMS_089 arizona 5 10 Crunch.bmp 4.800183e+01 11 1.129576e+00 110 9.001250e-01 98 49.22 9.166667e+02 9.000000e+02 18 12 1.980000
BMS_089 arizona 5 11 Jollyrancherred.bmp 5.280368e+01 22 999 220 999 999 54.02 9.166667e+02 9.000000e+02 51 27 1.106667
BMS_089 arizona 5 12 Funyuns_small.bmp 5.760552e+01 12 999 120 999 999 58.82 9.166667e+02 9.000000e+02 21 20 1.846667
BMS_089 arizona 5 13 Granolabar.bmp 6.240733e+01 22 999 220 999 999 63.62 9.166667e+02 9.000000e+02 52 24 1.073333
BMS_089 arizona 5 14 Cheetos.bmp 6.720922e+01 22 999 220 999 999 68.43 9.166667e+02 9.000000e+02 36 8 1.540000
BMS_089 arizona 5 15 Riprolls.bmp 7.201106e+01 12 999 120 999 999 73.23 9.166667e+02 9.000000e+02 17 46 2.013333
BMS_089 arizona 5 16 Cheezits.bmp 7.681287e+01 12 999 120 999 999 78.03 9.166667e+02 9.000000e+02 24 9 1.720000
BMS_089 arizona 5 17 Fritos.bmp 8.161471e+01 21 1.126631e+00 210 9.032039e-01 98 82.83 9.166667e+02 9.166667e+02 45 18 1.306667
BMS_089 arizona 5 18 Hersheymilk_several.bmp 8.641660e+01 22 999 220 999 999 87.63 9.166667e+02 9.166667e+02 34 26 1.586667
BMS_089 arizona 5 19 PayDay.bmp 9.120177e+01 22 999 220 999 999 92.42 9.166667e+02 9.166667e+02 54 39 0.913333
BMS_089 arizona 5 20 FrootLoops.bmp 9.600362e+01 22 999 220 999 999 97.22 9.166667e+02 9.166667e+02 42 19 1.333333
BMS_089 arizona 5 21 Keeblerfudgestripes.bmp 1.008054e+02 22 999 220 999 999 102.02 9.166667e+02 9.166667e+02 46 28 1.280000
BMS_089 arizona 5 22 FigNewton_small.bmp 1.056073e+02 21 4.570670e-01 21 9.167959e-01 98 106.82 9.166667e+02 9.333333e+02 43 16 1.326667
BMS_089 arizona 5 23 Nutterbutter.bmp 1.104092e+02 11 999 1 9.167947e-01 999 111.63 8.666667e+02 9.333333e+02 12 37 2.253333
BMS_089 arizona 5 24 Almondjoy.bmp 1.152110e+02 12 999 120 999 999 116.43 8.666667e+02 9.333333e+02 23 3 1.793333
BMS_089 arizona 5 25 PopTartsCinnamon.bmp 1.200128e+02 12 999 120 999 999 121.23 8.666667e+02 9.333333e+02 6 41 2.413333
BMS_089 arizona 5 26 AnimalCrackers.bmp 1.248147e+02 21 999 2 9.334213e-01 999 126.03 8.666667e+02 8.833333e+02 39 4 1.446667
BMS_089 arizona 5 27 Sourpatch.bmp 1.296165e+02 12 999 120 999 999 130.83 8.666667e+02 8.833333e+02 3 52 2.960000
BMS_089 arizona 5 28 Snickers.bmp 1.344017e+02 12 999 120 999 999 135.62 8.666667e+02 8.833333e+02 9 50 2.380000
BMS_089 arizona 5 29 RitzBitz2.bmp 1.392036e+02 22 999 220 999 999 140.42 8.666667e+02 8.833333e+02 40 47 1.446667
BMS_089 arizona 5 30 Whatchamacallit.bmp 1.440054e+02 22 999 220 999 999 145.22 8.666667e+02 8.833333e+02 37 56 1.500000
BMS_089 arizona 5 31 Oreos.bmp 1.488072e+02 12 999 120 999 999 150.02 8.666667e+02 8.833333e+02 2 38 2.980000
BMS_089 arizona 5 32 Ghiradelli_milk_Almonds.bmp 1.536091e+02 11 1.175295e+00 110 8.667811e-01 98 154.83 8.833333e+02 8.833333e+02 14 22 2.226667
BMS_089 arizona 5 33 Slimjim.bmp 1.584109e+02 22 999 220 999 999 159.63 8.833333e+02 8.833333e+02 55 49 0.866667
BMS_089 arizona 5 34 Snickers.bmp 1.632128e+02 12 999 120 999 999 164.43 8.833333e+02 8.833333e+02 9 50 2.380000
BMS_089 arizona 5 35 Funyuns_small.bmp 1.680146e+02 12 999 120 999 999 169.23 8.833333e+02 8.833333e+02 21 20 1.846667
BMS_089 arizona 5 36 Oreos.bmp 1.728165e+02 12 999 120 999 999 174.03 8.833333e+02 8.833333e+02 2 38 2.980000
BMS_089 arizona 5 37 Twix.bmp 1.776017e+02 12 999 120 999 999 178.82 8.833333e+02 8.833333e+02 5 55 2.733333
BMS_089 arizona 5 38 MilkyWay.bmp 1.824035e+02 22 999 220 999 999 183.62 8.833333e+02 8.833333e+02 48 35 1.213333
BMS_089 arizona 5 39 Cheetos.bmp 1.872053e+02 22 999 220 999 999 188.42 8.833333e+02 8.833333e+02 36 8 1.540000
