subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_093 arizona 5 1 Snickers.bmp 4.801846e+00 12 999 120 999 999 6.02 1.016667e+03 1.016667e+03 9 50 1.620000
BMS_093 arizona 5 2 Milkduds.bmp 9.603695e+00 12 999 120 999 999 10.82 1.016667e+03 1.016667e+03 3 34 1.820000
BMS_093 arizona 5 3 Funyuns_small.bmp 1.440558e+01 22 999 220 999 999 15.62 1.016667e+03 1.016667e+03 33 20 1.080000
BMS_093 arizona 5 4 Dots_one.bmp 1.920743e+01 22 999 220 999 999 20.42 1.016667e+03 1.016667e+03 51 14 0.193333
BMS_093 arizona 5 5 FrootLoops.bmp 2.400927e+01 22 999 220 999 999 25.23 1.016667e+03 1.016667e+03 40 19 0.800000
BMS_093 arizona 5 6 TeddyGrahamschocolate.bmp 2.881108e+01 22 999 220 999 999 30.03 1.016667e+03 1.016667e+03 37 53 0.860000
BMS_093 arizona 5 7 MrGoodbar.bmp 3.361293e+01 12 999 120 999 999 34.83 1.016667e+03 1.016667e+03 5 36 1.720000
BMS_093 arizona 5 8 Lollipopred.bmp 3.841482e+01 22 999 220 999 999 39.63 1.016667e+03 1.016667e+03 46 32 0.593333
BMS_093 arizona 5 9 FamousAmos_small.bmp 4.321666e+01 22 999 220 999 999 44.43 1.016667e+03 1.016667e+03 34 15 0.926667
BMS_093 arizona 5 10 Fritos.bmp 4.800184e+01 21 1.193956e+00 210 1.017867e+00 98 49.22 1.016667e+03 1.033333e+03 45 18 0.593333
BMS_093 arizona 5 11 Sourpatch.bmp 5.280368e+01 21 1.244073e+00 2100 1.033433e+00 98 54.02 1.016667e+03 9.833333e+02 49 52 0.253333
BMS_093 arizona 5 12 KitKat_small.bmp 5.760549e+01 12 999 120 999 999 58.82 1.016667e+03 9.833333e+02 15 29 1.360000
BMS_093 arizona 5 13 Laysclassic.bmp 6.240738e+01 22 999 220 999 999 63.62 1.016667e+03 9.833333e+02 42 31 0.780000
BMS_093 arizona 5 14 Riprolls.bmp 6.720922e+01 21 1.164569e+00 210 9.834353e-01 98 68.43 1.016667e+03 1.000000e+03 43 46 0.746667
BMS_093 arizona 5 15 Nutterbutter.bmp 7.201107e+01 22 999 220 999 999 73.23 1.016667e+03 1.000000e+03 36 37 0.866667
BMS_093 arizona 5 16 Hersheykisses.bmp 7.681287e+01 22 999 220 999 999 78.03 1.016667e+03 1.000000e+03 48 25 0.286667
BMS_093 arizona 5 17 Milano.bmp 8.161472e+01 12 999 120 999 999 82.83 1.016667e+03 1.000000e+03 6 33 1.686667
BMS_093 arizona 5 18 100grand_small.bmp 8.641661e+01 12 999 120 999 999 87.63 1.016667e+03 1.000000e+03 11 1 1.406667
BMS_093 arizona 5 19 MilkyWay.bmp 9.120178e+01 11 1.197996e+00 110 1.019909e+00 98 92.42 1.033333e+03 1.000000e+03 14 35 1.366667
BMS_093 arizona 5 20 Granolabar.bmp 9.600359e+01 12 999 120 999 999 97.22 1.033333e+03 1.000000e+03 23 24 1.226667
BMS_093 arizona 5 21 Reeses.bmp 1.008054e+02 12 999 120 999 999 102.02 1.033333e+03 1.000000e+03 20 45 1.280000
BMS_093 arizona 5 22 Jollyrancherred.bmp 1.056073e+02 22 999 220 999 999 106.82 1.033333e+03 1.000000e+03 52 27 0.120000
BMS_093 arizona 5 23 Whatchamacallit.bmp 1.104092e+02 11 1.135706e+00 110 1.033447e+00 98 111.63 1.050000e+03 1.000000e+03 8 56 1.646667
BMS_093 arizona 5 24 Goldfish.bmp 1.152110e+02 21 1.176681e+00 210 1.000092e+00 98 116.43 1.050000e+03 1.016667e+03 39 23 0.806667
BMS_093 arizona 5 25 Laffytaffyred_one.bmp 1.200129e+02 22 999 220 999 999 121.23 1.050000e+03 1.016667e+03 55 30 0.033333
BMS_093 arizona 5 26 FigNewton_small.bmp 1.248147e+02 22 999 220 999 999 126.03 1.050000e+03 1.016667e+03 54 16 0.066667
BMS_093 arizona 5 27 Butterfinger.bmp 1.296166e+02 11 1.186244e+00 110 1.050090e+00 98 130.83 1.066667e+03 1.016667e+03 12 6 1.406667
BMS_093 arizona 5 28 AnimalCrackers.bmp 1.344017e+02 11 1.230119e+00 1100 1.066757e+00 98 135.62 1.016667e+03 1.016667e+03 18 4 1.340000
BMS_093 arizona 5 29 Cheezits.bmp 1.392035e+02 12 999 120 999 999 140.42 1.016667e+03 1.016667e+03 21 9 1.266667
BMS_093 arizona 5 30 PayDay.bmp 1.440054e+02 12 999 120 999 999 145.22 1.016667e+03 1.016667e+03 24 39 1.193333
BMS_093 arizona 5 31 Almondjoy.bmp 1.488073e+02 12 999 120 999 999 150.02 1.016667e+03 1.016667e+03 17 3 1.353333
BMS_093 arizona 5 32 Ghiradelli_milk.bmp 1.536091e+02 12 999 120 999 999 154.83 1.016667e+03 1.016667e+03 2 21 1.873333
BMS_093 arizona 5 33 Butterfinger.bmp 1.584110e+02 11 1.229736e+00 1100 1.016785e+00 98 159.63 9.666667e+02 1.016667e+03 12 6 1.406667
BMS_093 arizona 5 34 Milano.bmp 1.632128e+02 12 999 120 999 999 164.43 9.666667e+02 1.016667e+03 6 33 1.686667
BMS_093 arizona 5 35 FrootLoops.bmp 1.680147e+02 22 999 220 999 999 169.23 9.666667e+02 1.016667e+03 40 19 0.800000
BMS_093 arizona 5 36 Ghiradelli_milk.bmp 1.728165e+02 12 999 120 999 999 174.03 9.666667e+02 1.016667e+03 2 21 1.873333
BMS_093 arizona 5 37 100grand_small.bmp 1.776016e+02 12 999 120 999 999 178.82 9.666667e+02 1.016667e+03 11 1 1.406667
BMS_093 arizona 5 38 FigNewton_small.bmp 1.824035e+02 22 999 220 999 999 183.62 9.666667e+02 1.016667e+03 54 16 0.066667
BMS_093 arizona 5 39 Laysclassic.bmp 1.872053e+02 22 999 220 999 999 188.42 9.666667e+02 1.016667e+03 42 31 0.780000
BMS_093 arizona 5 40 Lollipopred.bmp 1.920072e+02 22 999 220 999 999 193.22 9.666667e+02 1.016667e+03 46 32 0.593333
BMS_093 arizona 5 41 Goldfish.bmp 1.968091e+02 21 1.163739e+00 210 1.016746e+00 98 198.03 9.666667e+02 1.033333e+03 39 23 0.806667
BMS_093 arizona 5 42 FamousAmos_small.bmp 2.016109e+02 22 999 220 999 999 202.83 9.666667e+02 1.033333e+03 34 15 0.926667
BMS_093 arizona 5 43 Riprolls.bmp 2.064128e+02 21 1.213906e+00 2100 1.033444e+00 98 207.63 9.666667e+02 9.833333e+02 43 46 0.746667
BMS_093 arizona 5 44 MilkyWay.bmp 2.112146e+02 11 1.134218e+00 110 9.667757e-01 98 212.43 9.833333e+02 9.833333e+02 14 35 1.366667
BMS_093 arizona 5 45 Nutterbutter.bmp 2.160165e+02 22 999 220 999 999 217.23 9.833333e+02 9.833333e+02 36 37 0.866667
BMS_093 arizona 5 46 MrGoodbar.bmp 2.208183e+02 12 999 120 999 999 222.04 9.833333e+02 9.833333e+02 5 36 1.720000
BMS_093 arizona 5 47 Milkduds.bmp 2.256035e+02 12 999 120 999 999 226.82 9.833333e+02 9.833333e+02 3 34 1.820000
BMS_093 arizona 5 48 Almondjoy.bmp 2.304053e+02 12 999 120 999 999 231.62 9.833333e+02 9.833333e+02 17 3 1.353333
BMS_093 arizona 5 49 Cheezits.bmp 2.352071e+02 12 999 120 999 999 236.42 9.833333e+02 9.833333e+02 21 9 1.266667
BMS_093 arizona 5 50 AnimalCrackers.bmp 2.400090e+02 11 1.125850e+00 110 9.834180e-01 98 241.23 1.000000e+03 9.833333e+02 18 4 1.340000
BMS_093 arizona 5 51 Reeses.bmp 2.448109e+02 12 999 120 999 999 246.03 1.000000e+03 9.833333e+02 20 45 1.280000
BMS_093 arizona 5 52 TeddyGrahamschocolate.bmp 2.496127e+02 22 999 220 999 999 250.83 1.000000e+03 9.833333e+02 37 53 0.860000
BMS_093 arizona 5 53 Whatchamacallit.bmp 2.544146e+02 11 1.147260e+00 110 1.000086e+00 98 255.63 1.016667e+03 9.833333e+02 8 56 1.646667
BMS_093 arizona 5 54 Fritos.bmp 2.592164e+02 21 1.165535e+00 210 9.834261e-01 98 260.43 1.016667e+03 1.000000e+03 45 18 0.593333
BMS_093 arizona 5 55 Granolabar.bmp 2.640182e+02 12 999 120 999 999 265.24 1.016667e+03 1.000000e+03 23 24 1.226667
BMS_093 arizona 5 56 Dots_one.bmp 2.688034e+02 22 999 220 999 999 270.02 1.016667e+03 1.000000e+03 51 14 0.193333
BMS_093 arizona 5 57 Laffytaffyred_one.bmp 2.736052e+02 22 999 220 999 999 274.82 1.016667e+03 1.000000e+03 55 30 0.033333
BMS_093 arizona 5 58 PayDay.bmp 2.784071e+02 12 999 120 999 999 279.62 1.016667e+03 1.000000e+03 24 39 1.193333
BMS_093 arizona 5 59 Funyuns_small.bmp 2.832089e+02 22 999 220 999 999 284.43 1.016667e+03 1.000000e+03 33 20 1.080000
BMS_093 arizona 5 60 Snickers.bmp 2.880108e+02 12 999 120 999 999 289.23 1.016667e+03 1.000000e+03 9 50 1.620000
BMS_093 arizona 5 61 KitKat_small.bmp 2.928127e+02 12 999 120 999 999 294.03 1.016667e+03 1.000000e+03 15 29 1.360000
BMS_093 arizona 5 62 Jollyrancherred.bmp 2.976145e+02 22 999 220 999 999 298.83 1.016667e+03 1.000000e+03 52 27 0.120000
