subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_702 15 Fritos.bmp 1375.67 22 1034.04 2200.00 8.167826e+02 b 1376.69 8.166667e+02 7.666667e+02 47 49 
BM2_702 15 Dots_one.bmp 1377.66 24 999000.00 240.00 999000  1378.68 8.166667e+02 7.666667e+02 59 52 
BM2_702 15 Laffytaffyred_one.bmp 1381.68 12 999000.00 120.00 999000  1382.70 8.166667e+02 7.666667e+02 42 31 
BM2_702 15 TeddyGrahamschocolate.bmp 1384.67 12 999000.00 120.00 999000  1385.69 8.166667e+02 7.666667e+02 36 48 
BM2_702 15 Granolabar.bmp 1386.67 11 1010.38 1100.00 8.167750e+02 b 1387.69 7.666667e+02 7.666667e+02 39 10 
BM2_702 15 Reeses.bmp 1389.67 11 969.90 110.00 7.667462e+02 b 1390.69 7.833333e+02 7.666667e+02 44 20 
BM2_702 15 Funyuns_small.bmp 1393.66 12 999000.00 120.00 999000  1394.68 7.833333e+02 7.666667e+02 41 8 
BM2_702 15 Cheetos.bmp 1397.67 12 999000.00 120.00 999000  1398.69 7.833333e+02 7.666667e+02 37 12 
BM2_702 15 Laysclassic.bmp 1399.66 11 941.25 110.00 7.834100e+02 b 1400.68 8.000000e+02 7.666667e+02 40 16 
BM2_702 15 PringlesRed.bmp 1404.66 11 934.96 110.00 8.000898e+02 b 1405.68 8.166667e+02 7.666667e+02 43 18 
BM2_702 15 Jollyrancherred.bmp 1406.67 24 999000.00 240.00 999000  1407.69 8.166667e+02 7.666667e+02 54 7 
BM2_702 15 AnimalCrackers.bmp 1408.67 24 999000.00 240.00 999000  1409.69 8.166667e+02 7.666667e+02 53 54 
BM2_702 15 PopTartsStrawberry.bmp 1414.67 12 999000.00 120.00 999000  1415.69 8.166667e+02 7.666667e+02 45 36 
BM2_702 15 Slimjim.bmp 1416.66 24 999000.00 240.00 999000  1417.68 8.166667e+02 7.666667e+02 55 3 
BM2_702 15 Butterfinger.bmp 1418.67 24 999000.00 240.00 999000  1419.69 8.166667e+02 7.666667e+02 46 28 
BM2_702 15 Doritosranch.bmp 1420.68 12 999000.00 120.00 999000  1421.70 8.166667e+02 7.666667e+02 38 55 
BM2_702 15 FigNewton_small.bmp 1424.67 12 999000.00 120.00 999000  1425.69 8.166667e+02 7.666667e+02 34 41 
BM2_702 15 CheesyDoritos.bmp 1428.67 12 999000.00 120.00 999000  1429.69 8.166667e+02 7.666667e+02 32 9 
BM2_702 15 PopTartsCinnamon.bmp 1431.68 24 999000.00 240.00 999000  1432.70 8.166667e+02 7.666667e+02 60 2 
BM2_702 15 Skittles.bmp 1435.67 24 999000.00 240.00 999000  1436.69 8.166667e+02 7.666667e+02 58 11 
BM2_702 15 Hersheykisses.bmp 1438.66 12 999000.00 120.00 999000  1439.68 8.166667e+02 7.666667e+02 33 39 
BM2_702 15 RiceKrispyTreat_small.bmp 1440.67 24 999000.00 240.00 999000  1441.69 8.166667e+02 7.666667e+02 50 15 
BM2_702 15 redvines_small.bmp 1444.66 24 999000.00 240.00 999000  1445.68 8.166667e+02 7.666667e+02 57 22 
BM2_702 15 Lindt_small.bmp 1446.67 24 999000.00 240.00 999000  1447.69 8.166667e+02 7.666667e+02 56 6 
BM2_702 15 FamousAmos_small.bmp 1448.66 24 999000.00 240.00 999000  1449.68 8.166667e+02 7.666667e+02 49 4 
BM2_702 15 Milkduds.bmp 1452.67 22 932.16 220.00 7.667460e+02 b 1453.69 8.166667e+02 7.833333e+02 51 53 
BM2_702 15 Oreos.bmp 1454.66 22 998.78 220.00 7.834144e+02 b 1455.68 8.166667e+02 8.000000e+02 52 45 
BM2_702 15 Riprolls.bmp 1458.67 12 999000.00 120.00 999000  1459.69 8.166667e+02 8.000000e+02 31 50 
BM2_702 15 SourSkittles.bmp 1462.67 12 999000.00 120.00 999000  1463.69 8.166667e+02 8.000000e+02 35 60 
BM2_702 15 Jollyranchergreen.bmp 1465.66 22 943.06 220.00 8.000963e+02 b 1466.68 8.166667e+02 8.166667e+02 48 23 
