subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_702 14 PopTartsCinnamon.bmp 1276.26 24 999000.00 240.00 999000  1277.26 8.166667e+02 7.500000e+02 60 2 
BM2_702 14 Milkduds.bmp 1279.25 22 936.81 220.00 7.501007e+02 b 1280.27 8.166667e+02 7.666667e+02 51 53 
BM2_702 14 FigNewton_small.bmp 1283.26 12 999000.00 120.00 999000  1284.28 8.166667e+02 7.666667e+02 34 41 
BM2_702 14 Butterfinger.bmp 1285.25 24 999000.00 240.00 999000  1286.27 8.166667e+02 7.666667e+02 46 28 
BM2_702 14 CheesyDoritos.bmp 1287.26 12 999000.00 120.00 999000  1288.28 8.166667e+02 7.666667e+02 32 9 
BM2_702 14 Funyuns_small.bmp 1291.25 12 999000.00 120.00 999000  1292.27 8.166667e+02 7.666667e+02 41 8 
BM2_702 14 PringlesRed.bmp 1293.26 11 952.16 110.00 8.167713e+02 b 1294.28 8.333333e+02 7.666667e+02 43 18 
BM2_702 14 SourSkittles.bmp 1298.26 12 999000.00 120.00 999000  1299.28 8.333333e+02 7.666667e+02 35 60 
BM2_702 14 Laysclassic.bmp 1300.26 11 1019.76 1100.00 8.334266e+02 b 1301.28 7.833333e+02 7.666667e+02 40 16 
BM2_702 14 Hersheykisses.bmp 1303.26 12 999000.00 120.00 999000  1304.28 7.833333e+02 7.666667e+02 33 39 
BM2_702 14 Jollyrancherred.bmp 1306.25 24 999000.00 240.00 999000  1307.27 7.833333e+02 7.666667e+02 54 7 
BM2_702 14 Lindt_small.bmp 1310.26 24 999000.00 240.00 999000  1311.28 7.833333e+02 7.666667e+02 56 6 
BM2_702 14 Riprolls.bmp 1313.25 12 999000.00 120.00 999000  1314.27 7.833333e+02 7.666667e+02 31 50 
BM2_702 14 Fritos.bmp 1315.26 22 968.76 220.00 7.667420e+02 b 1316.28 7.833333e+02 7.833333e+02 47 49 
BM2_702 14 Reeses.bmp 1318.25 11 992.37 110.00 7.834172e+02 b 1319.27 8.000000e+02 7.833333e+02 44 20 
BM2_702 14 Dots_one.bmp 1322.26 24 999000.00 240.00 999000  1323.28 8.000000e+02 7.833333e+02 59 52 
BM2_702 14 AnimalCrackers.bmp 1325.26 24 999000.00 240.00 999000  1326.28 8.000000e+02 7.833333e+02 53 54 
BM2_702 14 Cheetos.bmp 1327.26 12 999000.00 120.00 999000  1328.28 8.000000e+02 7.833333e+02 37 12 
BM2_702 14 PopTartsStrawberry.bmp 1329.25 12 999000.00 120.00 999000  1330.27 8.000000e+02 7.833333e+02 45 36 
BM2_702 14 Granolabar.bmp 1334.25 11 762.26 11.00 8.001086e+02 b 1335.27 8.166667e+02 7.833333e+02 39 10 
BM2_702 14 TeddyGrahamschocolate.bmp 1338.26 12 999000.00 120.00 999000  1339.28 8.166667e+02 7.833333e+02 36 48 
BM2_702 14 Jollyranchergreen.bmp 1342.26 22 979.09 220.00 7.834411e+02 b 1343.28 8.166667e+02 8.000000e+02 48 23 
BM2_702 14 FamousAmos_small.bmp 1348.26 24 999000.00 240.00 999000  1349.28 8.166667e+02 8.000000e+02 49 4 
BM2_702 14 Oreos.bmp 1350.26 22 979.64 220.00 8.000797e+02 b 1351.28 8.166667e+02 8.166667e+02 52 45 
BM2_702 14 Slimjim.bmp 1352.25 24 999000.00 240.00 999000  1353.27 8.166667e+02 8.166667e+02 55 3 
BM2_702 14 RiceKrispyTreat_small.bmp 1354.26 24 999000.00 240.00 999000  1355.28 8.166667e+02 8.166667e+02 50 15 
BM2_702 14 Skittles.bmp 1356.25 24 999000.00 240.00 999000  1357.27 8.166667e+02 8.166667e+02 58 11 
BM2_702 14 Doritosranch.bmp 1360.26 12 999000.00 120.00 999000  1361.28 8.166667e+02 8.166667e+02 38 55 
BM2_702 14 Laffytaffyred_one.bmp 1362.25 12 999000.00 120.00 999000  1363.27 8.166667e+02 8.166667e+02 42 31 
BM2_702 14 redvines_small.bmp 1366.26 24 999000.00 240.00 999000  1367.28 8.166667e+02 8.166667e+02 57 22 
