subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_705 11 Doritosranch.bmp 957.64 24 999000.00 240.00 999000  958.65 7.500000e+02 7.500000e+02 60 17 
BM2_705 11 Riprolls.bmp 960.64 12 999000.00 120.00 999000  961.66 7.500000e+02 7.500000e+02 37 6 
BM2_705 11 Goldfish.bmp 964.63 22 1029.36 2200.00 7.501151e+02 b 965.65 7.500000e+02 7.000000e+02 49 24 
BM2_705 11 PringlesRed.bmp 966.64 24 999000.00 240.00 999000  967.66 7.500000e+02 7.000000e+02 55 12 
BM2_705 11 3Musketeers.bmp 968.64 12 999000.00 120.00 999000  969.66 7.500000e+02 7.000000e+02 35 48 
BM2_705 11 Hersheymilk_several.bmp 972.64 24 999000.00 240.00 999000  973.66 7.500000e+02 7.000000e+02 51 57 
BM2_705 11 KitKat_small.bmp 974.64 12 999000.00 120.00 999000  975.66 7.500000e+02 7.000000e+02 39 45 
BM2_705 11 Funyuns_small.bmp 979.64 24 999000.00 240.00 999000  980.66 7.500000e+02 7.000000e+02 59 49 
BM2_705 11 Laffytaffyred_one.bmp 981.63 12 999000.00 120.00 999000  982.65 7.500000e+02 7.000000e+02 43 27 
BM2_705 11 Laysclassic.bmp 984.64 12 999000.00 120.00 999000  985.66 7.500000e+02 7.000000e+02 34 2 
BM2_705 11 Fritos.bmp 987.63 11 995.02 110.00 7.501192e+02 b 988.65 7.666667e+02 7.000000e+02 41 33 
BM2_705 11 Milkduds.bmp 991.65 24 999000.00 240.00 999000  992.67 7.666667e+02 7.000000e+02 47 11 
BM2_705 11 Cheezits.bmp 994.64 24 999000.00 240.00 999000  995.66 7.666667e+02 7.000000e+02 52 56 
BM2_705 11 Lollipopred.bmp 996.64 24 999000.00 240.00 999000  997.66 7.666667e+02 7.000000e+02 57 53 
BM2_705 11 Snickers.bmp 999.64 12 999000.00 120.00 999000  1000.66 7.666667e+02 7.000000e+02 31 8 
BM2_705 11 CheesyDoritos.bmp 1003.65 24 999000.00 240.00 999000  1004.67 7.666667e+02 7.000000e+02 56 52 
BM2_705 11 FigNewton_small.bmp 1006.64 22 884.09 220.00 7.000810e+02 b 1007.66 7.666667e+02 7.166667e+02 50 59 
BM2_705 11 Whatchamacallit.bmp 1008.65 12 999000.00 120.00 999000  1009.67 7.666667e+02 7.166667e+02 32 19 
BM2_705 11 Jollyranchergreen.bmp 1010.64 24 999000.00 240.00 999000  1011.66 7.666667e+02 7.166667e+02 54 47 
BM2_705 11 Jollyrancherred.bmp 1015.63 22 954.30 220.00 7.167643e+02 b 1016.65 7.666667e+02 7.333333e+02 53 55 
BM2_705 11 Twix.bmp 1019.65 12 999000.00 120.00 999000  1020.67 7.666667e+02 7.333333e+02 44 28 
BM2_705 11 Dots_one.bmp 1023.64 12 999000.00 120.00 999000  1024.66 7.666667e+02 7.333333e+02 40 9 
BM2_705 11 Hersheykisses.bmp 1029.64 11 1081.70 1100.00 7.667523e+02 b 1030.66 7.166667e+02 7.333333e+02 42 26 
BM2_705 11 FlamingCheetos.bmp 1031.63 22 980.33 220.00 7.334154e+02 b 1032.65 7.166667e+02 7.500000e+02 46 3 
BM2_705 11 Ghiradelli_milk.bmp 1033.64 12 999000.00 120.00 999000  1034.66 7.166667e+02 7.500000e+02 33 31 
BM2_705 11 TeddyGrahamschocolate.bmp 1035.64 11 992.35 110.00 7.167439e+02 b 1036.66 7.333333e+02 7.500000e+02 38 4 
BM2_705 11 Cheetos.bmp 1037.63 24 999000.00 240.00 999000  1038.65 7.333333e+02 7.500000e+02 58 21 
BM2_705 11 Slimjim.bmp 1041.65 24 999000.00 240.00 999000  1042.67 7.333333e+02 7.500000e+02 48 40 
BM2_705 11 MrGoodbar.bmp 1043.64 11 1009.52 1100.00 7.334237e+02 b 1044.66 6.833333e+02 7.500000e+02 45 60 
BM2_705 11 100grand_small.bmp 1047.65 12 999000.00 120.00 999000  1048.67 6.833333e+02 7.500000e+02 36 34 
