subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_701 7 Whatchamacallit.bmp 623.43 24 999000.00 240.00 999000  624.43 7.500000e+02 7.500000e+02 58 36 
BM2_701 7 ChipsAhoy_small.bmp 628.43 11 1000.04 1100.00 7.501192e+02 b 629.45 7.000000e+02 7.500000e+02 45 29 
BM2_701 7 Lollipopred.bmp 630.43 12 999000.00 120.00 999000  631.45 7.000000e+02 7.500000e+02 32 55 
BM2_701 7 Jollyrancherred.bmp 632.42 11 908.53 110.00 7.000778e+02 b 633.44 7.166667e+02 7.500000e+02 41 25 
BM2_701 7 Sourpatch.bmp 638.43 22 979.18 220.00 7.501125e+02 b 639.44 7.166667e+02 7.666667e+02 46 44 
BM2_701 7 FigNewton_small.bmp 640.43 24 999000.00 240.00 999000  641.45 7.166667e+02 7.666667e+02 55 47 
BM2_701 7 Laysclassic.bmp 643.42 11 900.88 110.00 7.167529e+02 b 644.44 7.333333e+02 7.666667e+02 38 1 
BM2_701 7 RitzBitz2.bmp 645.43 24 999000.00 240.00 999000  646.45 7.333333e+02 7.666667e+02 56 12 
BM2_701 7 Hersheymilk_several.bmp 649.42 12 999000.00 120.00 999000  650.44 7.333333e+02 7.666667e+02 35 8 
BM2_701 7 Dots_one.bmp 651.43 24 999000.00 240.00 999000  652.45 7.333333e+02 7.666667e+02 57 7 
BM2_701 7 Lindt_small.bmp 656.43 22 975.20 220.00 7.667632e+02 b 657.45 7.333333e+02 7.833333e+02 50 21 
BM2_701 7 CheesyDoritos.bmp 663.43 12 999000.00 120.00 999000  664.45 7.333333e+02 7.833333e+02 36 14 
BM2_701 7 Milkduds.bmp 665.42 12 999000.00 120.00 999000  666.44 7.333333e+02 7.833333e+02 37 40 
BM2_701 7 Riprolls.bmp 668.43 22 964.55 220.00 7.834228e+02 b 669.45 7.333333e+02 8.000000e+02 49 43 
BM2_701 7 MilkyWay.bmp 671.42 24 999000.00 240.00 999000  672.44 7.333333e+02 8.000000e+02 51 11 
BM2_701 7 Toberlorone.bmp 675.44 11 976.19 110.00 7.334214e+02 b 676.46 7.500000e+02 8.000000e+02 42 3 
BM2_701 7 SourSkittles.bmp 679.43 24 999000.00 240.00 999000  680.45 7.500000e+02 8.000000e+02 54 5 
BM2_701 7 Butterfinger.bmp 683.43 12 999000.00 120.00 999000  684.45 7.500000e+02 8.000000e+02 40 15 
BM2_701 7 Keeblerfudgestripes.bmp 686.44 12 999000.00 120.00 999000  687.46 7.500000e+02 8.000000e+02 43 45 
BM2_701 7 Doritosranch.bmp 692.42 12 999000.00 120.00 999000  693.44 7.500000e+02 8.000000e+02 34 56 
BM2_701 7 Fritos.bmp 694.43 24 999000.00 240.00 999000  695.45 7.500000e+02 8.000000e+02 60 9 
BM2_701 7 Granolabar.bmp 697.44 24 999000.00 240.00 999000  698.46 7.500000e+02 8.000000e+02 52 10 
BM2_701 7 Slimjim.bmp 699.43 12 999000.00 120.00 999000  700.44 7.500000e+02 8.000000e+02 33 38 
BM2_701 7 Reeses.bmp 701.43 12 999000.00 120.00 999000  702.45 7.500000e+02 8.000000e+02 39 28 
BM2_701 7 FamousAmos_small.bmp 703.44 22 1039.46 2200.00 8.001003e+02 b 704.46 7.500000e+02 7.500000e+02 53 6 
BM2_701 7 Laffytaffyred_one.bmp 706.43 12 999000.00 120.00 999000  707.45 7.500000e+02 7.500000e+02 44 30 
BM2_701 7 Funyuns_small.bmp 710.42 12 999000.00 120.00 999000  711.44 7.500000e+02 7.500000e+02 31 37 
BM2_701 7 Milano.bmp 712.43 24 999000.00 240.00 999000  713.45 7.500000e+02 7.500000e+02 48 17 
BM2_701 7 Twix.bmp 714.44 24 999000.00 240.00 999000  715.46 7.500000e+02 7.500000e+02 47 50 
BM2_701 7 redvines_small.bmp 716.43 24 999000.00 240.00 999000  717.45 7.500000e+02 7.500000e+02 59 54 
