subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_705 6 Slimjim.bmp 484.87 24 999000.00 240.00 999000  485.88 7.500000e+02 7.500000e+02 48 40 
BM2_705 6 Milkduds.bmp 489.87 24 999000.00 240.00 999000  490.89 7.500000e+02 7.500000e+02 47 11 
BM2_705 6 MrGoodbar.bmp 491.88 11 1022.00 1100.00 7.501173e+02 b 492.90 7.000000e+02 7.500000e+02 45 60 
BM2_705 6 PringlesRed.bmp 493.87 24 999000.00 240.00 999000  494.89 7.000000e+02 7.500000e+02 55 12 
BM2_705 6 Goldfish.bmp 499.87 22 975.29 220.00 7.500999e+02 b 500.89 7.000000e+02 7.666667e+02 49 24 
BM2_705 6 Dots_one.bmp 501.88 12 999000.00 120.00 999000  502.90 7.000000e+02 7.666667e+02 40 9 
BM2_705 6 Hersheymilk_several.bmp 504.87 24 999000.00 240.00 999000  505.89 7.000000e+02 7.666667e+02 51 57 
BM2_705 6 Cheezits.bmp 506.87 24 999000.00 240.00 999000  507.89 7.000000e+02 7.666667e+02 52 56 
BM2_705 6 CheesyDoritos.bmp 510.87 24 999000.00 240.00 999000  511.89 7.000000e+02 7.666667e+02 56 52 
BM2_705 6 Lollipopred.bmp 512.88 24 999000.00 240.00 999000  513.90 7.000000e+02 7.666667e+02 57 53 
BM2_705 6 Twix.bmp 517.87 12 999000.00 120.00 999000  518.89 7.000000e+02 7.666667e+02 44 28 
BM2_705 6 FigNewton_small.bmp 524.88 22 975.00 220.00 7.667721e+02 b 525.90 7.000000e+02 7.833333e+02 50 59 
BM2_705 6 Jollyrancherred.bmp 526.87 22 1049.58 2200.00 7.834016e+02 b 527.89 7.000000e+02 7.333333e+02 53 55 
BM2_705 6 Whatchamacallit.bmp 529.88 12 999000.00 120.00 999000  530.90 7.000000e+02 7.333333e+02 32 19 
BM2_705 6 Fritos.bmp 532.87 11 1016.22 1100.00 7.000787e+02 b 533.89 6.500000e+02 7.333333e+02 41 33 
BM2_705 6 Laffytaffyred_one.bmp 536.88 12 999000.00 120.00 999000  537.90 6.500000e+02 7.333333e+02 43 27 
BM2_705 6 TeddyGrahamschocolate.bmp 540.88 11 976.92 110.00 6.500865e+02 b 541.90 6.666667e+02 7.333333e+02 38 4 
BM2_705 6 Laysclassic.bmp 544.87 12 999000.00 120.00 999000  545.89 6.666667e+02 7.333333e+02 34 2 
BM2_705 6 Ghiradelli_milk.bmp 547.88 12 999000.00 120.00 999000  548.90 6.666667e+02 7.333333e+02 33 31 
BM2_705 6 Jollyranchergreen.bmp 553.87 24 999000.00 240.00 999000  554.88 6.666667e+02 7.333333e+02 54 47 
BM2_705 6 Snickers.bmp 555.87 12 999000.00 120.00 999000  556.89 6.666667e+02 7.333333e+02 31 8 
BM2_705 6 Funyuns_small.bmp 558.88 24 999000.00 240.00 999000  559.90 6.666667e+02 7.333333e+02 59 49 
BM2_705 6 Doritosranch.bmp 560.87 24 999000.00 240.00 999000  561.89 6.666667e+02 7.333333e+02 60 17 
BM2_705 6 3Musketeers.bmp 562.88 12 999000.00 120.00 999000  563.90 6.666667e+02 7.333333e+02 35 48 
BM2_705 6 100grand_small.bmp 564.86 12 999000.00 120.00 999000  565.88 6.666667e+02 7.333333e+02 36 34 
BM2_705 6 Cheetos.bmp 567.87 24 999000.00 240.00 999000  568.89 6.666667e+02 7.333333e+02 58 21 
BM2_705 6 Riprolls.bmp 571.87 12 999000.00 120.00 999000  572.89 6.666667e+02 7.333333e+02 37 6 
BM2_705 6 Hersheykisses.bmp 573.88 11 889.88 110.00 6.667426e+02 b 574.89 6.833333e+02 7.333333e+02 42 26 
BM2_705 6 FlamingCheetos.bmp 575.86 22 996.45 220.00 7.334149e+02 b 576.88 6.833333e+02 7.500000e+02 46 3 
BM2_705 6 KitKat_small.bmp 577.87 12 999000.00 120.00 999000  578.89 6.833333e+02 7.500000e+02 39 45 
