subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_695 16 Dots_one.bmp 1447.45 12 999000.00 120.00 999000  1448.46 8.166667e+02 7.500000e+02 44 2 
BM2_695 16 Hersheymilk_several.bmp 1452.45 24 999000.00 240.00 999000  1453.47 8.166667e+02 7.500000e+02 52 60 
BM2_695 16 FlamingCheetos.bmp 1454.46 24 999000.00 240.00 999000  1455.48 8.166667e+02 7.500000e+02 58 20 
BM2_695 16 Jollyranchergreen.bmp 1456.45 24 999000.00 240.00 999000  1457.47 8.166667e+02 7.500000e+02 54 21 
BM2_695 16 redvines_small.bmp 1462.45 22 932.06 220.00 7.501224e+02 b 1463.47 8.166667e+02 7.666667e+02 53 15 
BM2_695 16 PopTartsCinnamon.bmp 1464.45 12 999000.00 120.00 999000  1465.47 8.166667e+02 7.666667e+02 32 53 
BM2_695 16 Laffytaffyred_one.bmp 1467.45 24 999000.00 240.00 999000  1468.47 8.166667e+02 7.666667e+02 60 59 
BM2_695 16 Goldfish.bmp 1469.45 24 999000.00 240.00 999000  1470.47 8.166667e+02 7.666667e+02 55 34 
BM2_695 16 Sourpatch.bmp 1473.45 11 995.37 110.00 8.167623e+02 b 1474.47 8.333333e+02 7.666667e+02 38 51 
BM2_695 16 CheesyDoritos.bmp 1475.45 12 999000.00 120.00 999000  1476.47 8.333333e+02 7.666667e+02 34 5 
BM2_695 16 PopTartsStrawberry.bmp 1480.45 12 999000.00 120.00 999000  1481.47 8.333333e+02 7.666667e+02 39 56 
BM2_695 16 Laysclassic.bmp 1487.46 22 979.77 220.00 7.667635e+02 b 1488.48 8.333333e+02 7.833333e+02 49 4 
BM2_695 16 Crunch.bmp 1489.45 22 1006.37 2200.00 7.834135e+02 b 1490.47 8.333333e+02 7.333333e+02 46 54 
BM2_695 16 Riprolls.bmp 1492.46 11 1045.44 1100.00 8.334451e+02 b 1493.47 7.833333e+02 7.333333e+02 42 16 
BM2_695 16 PringlesRed.bmp 1495.45 11 981.07 110.00 7.834085e+02 b 1496.47 8.000000e+02 7.333333e+02 45 27 
BM2_695 16 Lollipopred.bmp 1499.44 22 953.70 220.00 7.334152e+02 b 1500.46 8.000000e+02 7.500000e+02 50 13 
BM2_695 16 Hersheykisses.bmp 1503.45 12 999000.00 120.00 999000  1504.47 8.000000e+02 7.500000e+02 40 39 
BM2_695 16 FrootLoops.bmp 1507.45 12 999000.00 120.00 999000  1508.47 8.000000e+02 7.500000e+02 43 1 
BM2_695 16 Funyuns_small.bmp 1510.44 12 999000.00 120.00 999000  1511.46 8.000000e+02 7.500000e+02 33 36 
BM2_695 16 Cheetos.bmp 1516.44 24 999000.00 240.00 999000  1517.46 8.000000e+02 7.500000e+02 47 17 
BM2_695 16 SourSkittles.bmp 1518.45 24 999000.00 240.00 999000  1519.47 8.000000e+02 7.500000e+02 56 44 
BM2_695 16 Fritos.bmp 1521.44 12 999000.00 120.00 999000  1522.46 8.000000e+02 7.500000e+02 36 11 
BM2_695 16 Skittles.bmp 1523.45 24 999000.00 240.00 999000  1524.47 8.000000e+02 7.500000e+02 51 49 
BM2_695 16 MrGoodbar.bmp 1525.45 24 999000.00 240.00 999000  1526.47 8.000000e+02 7.500000e+02 48 33 
BM2_695 16 Jollyrancherred.bmp 1527.44 24 999000.00 240.00 999000  1528.46 8.000000e+02 7.500000e+02 57 47 
BM2_695 16 Granolabar.bmp 1530.45 12 999000.00 120.00 999000  1531.47 8.000000e+02 7.500000e+02 35 24 
BM2_695 16 Keeblerfudgestripes.bmp 1534.45 12 999000.00 120.00 999000  1535.47 8.000000e+02 7.500000e+02 37 23 
BM2_695 16 Oreos.bmp 1536.45 11 966.69 110.00 8.001110e+02 b 1537.47 8.166667e+02 7.500000e+02 41 41 
BM2_695 16 Slimjim.bmp 1538.44 24 999000.00 240.00 999000  1539.46 8.166667e+02 7.500000e+02 59 22 
BM2_695 16 MilkyWay.bmp 1540.45 12 999000.00 120.00 999000  1541.47 8.166667e+02 7.500000e+02 31 40 
