subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_703 3 BabyRuth.bmp 214.68 12 999000.00 120.00 999000  215.68 7.500000e+02 7.500000e+02 40 52 
BM2_703 3 Crunch.bmp 217.67 12 999000.00 120.00 999000  218.69 7.500000e+02 7.500000e+02 34 8 
BM2_703 3 Milkduds.bmp 221.68 12 999000.00 120.00 999000  222.70 7.500000e+02 7.500000e+02 36 11 
BM2_703 3 FamousAmos_small.bmp 223.67 11 954.68 110.00 7.500877e+02 b 224.69 7.666667e+02 7.500000e+02 41 48 
BM2_703 3 redvines_small.bmp 225.68 24 999000.00 240.00 999000  226.70 7.666667e+02 7.500000e+02 59 44 
BM2_703 3 Whatchamacallit.bmp 229.68 12 999000.00 120.00 999000  230.69 7.666667e+02 7.500000e+02 37 15 
BM2_703 3 PopTartsStrawberry.bmp 231.68 24 999000.00 240.00 999000  232.70 7.666667e+02 7.500000e+02 47 39 
BM2_703 3 100grand_small.bmp 236.68 22 1021.10 2200.00 7.500906e+02 b 237.70 7.666667e+02 7.000000e+02 49 6 
BM2_703 3 Almondjoy.bmp 238.69 24 999000.00 240.00 999000  239.71 7.666667e+02 7.000000e+02 48 56 
BM2_703 3 SourSkittles.bmp 241.68 12 999000.00 120.00 999000  242.70 7.666667e+02 7.000000e+02 31 12 
BM2_703 3 Hersheykisses.bmp 244.69 11 997.73 110.00 7.667560e+02 b 245.71 7.833333e+02 7.000000e+02 42 25 
BM2_703 3 Fritos.bmp 248.68 22 986.37 220.00 7.000974e+02 b 249.70 7.833333e+02 7.166667e+02 50 24 
BM2_703 3 PeanutMMs.bmp 251.67 12 999000.00 120.00 999000  252.69 7.833333e+02 7.166667e+02 43 51 
BM2_703 3 ChipsAhoy_small.bmp 253.68 12 999000.00 120.00 999000  254.70 7.833333e+02 7.166667e+02 44 10 
BM2_703 3 Cheetos.bmp 256.67 12 999000.00 120.00 999000  257.69 7.833333e+02 7.166667e+02 33 7 
BM2_703 3 Lollipopred.bmp 260.68 22 951.67 220.00 7.167756e+02 b 261.70 7.833333e+02 7.333333e+02 53 19 
BM2_703 3 PopTartsCinnamon.bmp 263.68 11 1030.19 1100.00 7.834021e+02 b 264.70 7.333333e+02 7.333333e+02 38 4 
BM2_703 3 FigNewton_small.bmp 265.68 24 999000.00 240.00 999000  266.70 7.333333e+02 7.333333e+02 57 49 
BM2_703 3 Butterfinger.bmp 267.67 12 999000.00 120.00 999000  268.69 7.333333e+02 7.333333e+02 35 1 
BM2_703 3 Laffytaffyred_one.bmp 272.67 24 999000.00 240.00 999000  273.69 7.333333e+02 7.333333e+02 52 17 
BM2_703 3 FlamingCheetos.bmp 276.68 12 999000.00 120.00 999000  277.70 7.333333e+02 7.333333e+02 32 5 
BM2_703 3 MrGoodbar.bmp 280.68 24 999000.00 240.00 999000  281.70 7.333333e+02 7.333333e+02 54 43 
BM2_703 3 Dots_one.bmp 286.68 24 999000.00 240.00 999000  287.70 7.333333e+02 7.333333e+02 58 38 
BM2_703 3 AnimalCrackers.bmp 288.69 22 958.89 220.00 7.334332e+02 b 289.71 7.333333e+02 7.500000e+02 46 31 
BM2_703 3 PayDay.bmp 290.68 24 999000.00 240.00 999000  291.69 7.333333e+02 7.500000e+02 56 16 
BM2_703 3 Slimjim.bmp 292.68 24 999000.00 240.00 999000  293.70 7.333333e+02 7.500000e+02 55 47 
BM2_703 3 Nutterbutter.bmp 294.67 24 999000.00 240.00 999000  295.69 7.333333e+02 7.500000e+02 51 53 
BM2_703 3 Keeblerfudgestripes.bmp 298.68 12 999000.00 120.00 999000  299.70 7.333333e+02 7.500000e+02 39 34 
BM2_703 3 Hersheymilk_several.bmp 300.67 11 948.83 110.00 7.334192e+02 b 301.69 7.500000e+02 7.500000e+02 45 21 
BM2_703 3 RitzBitz2.bmp 304.68 24 999000.00 240.00 999000  305.70 7.500000e+02 7.500000e+02 60 50 
