subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_699 7 Slimjim.bmp 590.17 11 1053.81 1100.00 6.834403e+02 b 591.18 6.333333e+02 6.833333e+02 38 27 
BM2_699 7 Toberlorone.bmp 595.17 12 999000.00 120.00 999000  596.19 6.333333e+02 6.833333e+02 32 35 
BM2_699 7 PringlesRed.bmp 597.18 12 999000.00 120.00 999000  598.20 6.333333e+02 6.833333e+02 33 7 
BM2_699 7 Doritosranch.bmp 599.17 24 999000.00 240.00 999000  600.19 6.333333e+02 6.833333e+02 58 50 
BM2_699 7 Laysclassic.bmp 605.17 24 999000.00 240.00 999000  606.19 6.333333e+02 6.833333e+02 51 10 
BM2_699 7 ChipsAhoy_small.bmp 607.18 22 980.78 220.00 6.834405e+02 b 608.20 6.333333e+02 7.000000e+02 50 9 
BM2_699 7 Jollyranchergreen.bmp 610.17 24 999000.00 240.00 999000  611.19 6.333333e+02 7.000000e+02 60 60 
BM2_699 7 Chocolate_mm.bmp 612.17 12 999000.00 120.00 999000  613.19 6.333333e+02 7.000000e+02 44 51 
BM2_699 7 FrootLoops.bmp 616.17 12 999000.00 120.00 999000  617.19 6.333333e+02 7.000000e+02 34 14 
BM2_699 7 Fritos.bmp 618.18 22 957.16 220.00 7.000883e+02 b 619.20 6.333333e+02 7.166667e+02 53 24 
BM2_699 7 Dots_one.bmp 623.17 12 999000.00 120.00 999000  624.19 6.333333e+02 7.166667e+02 40 39 
BM2_699 7 CheesyDoritos.bmp 630.18 24 999000.00 240.00 999000  631.20 6.333333e+02 7.166667e+02 48 59 
BM2_699 7 PopTartsCinnamon.bmp 632.17 24 493.00 24.00 999000 b 633.19 6.333333e+02 7.166667e+02 52 16 
BM2_699 7 Laffytaffyred_one.bmp 635.18 12 999000.00 120.00 999000  636.20 6.333333e+02 7.166667e+02 39 37 
BM2_699 7 3Musketeers.bmp 638.17 12 999000.00 120.00 999000  639.19 6.333333e+02 7.166667e+02 43 47 
BM2_699 7 MilkyWay.bmp 642.16 24 999000.00 240.00 999000  643.18 6.333333e+02 7.166667e+02 57 49 
BM2_699 7 PopTartsStrawberry.bmp 646.18 24 999000.00 240.00 999000  647.20 6.333333e+02 7.166667e+02 59 58 
BM2_699 7 Jollyrancherred.bmp 650.17 22 952.89 220.00 7.167521e+02 b 651.19 6.333333e+02 7.333333e+02 46 54 
BM2_699 7 Lollipopred.bmp 653.16 12 999000.00 120.00 999000  654.18 6.333333e+02 7.333333e+02 31 32 
BM2_699 7 Cheetos.bmp 659.17 24 999000.00 240.00 999000  660.18 6.333333e+02 7.333333e+02 55 43 
BM2_699 7 Skittles.bmp 661.17 11 905.04 110.00 6.334178e+02 b 662.19 6.500000e+02 7.333333e+02 45 52 
BM2_699 7 FamousAmos_small.bmp 664.16 22 1048.99 2200.00 7.334158e+02 b 665.18 6.500000e+02 6.833333e+02 49 5 
BM2_699 7 Twix.bmp 666.17 12 999000.00 120.00 999000  667.19 6.500000e+02 6.833333e+02 36 17 
BM2_699 7 SourSkittles.bmp 668.18 12 999000.00 120.00 999000  669.20 6.500000e+02 6.833333e+02 35 15 
BM2_699 7 Sourpatch.bmp 670.16 24 999000.00 240.00 999000  671.18 6.500000e+02 6.833333e+02 47 56 
BM2_699 7 Riprolls.bmp 673.17 24 999000.00 240.00 999000  674.19 6.500000e+02 6.833333e+02 54 41 
BM2_699 7 redvines_small.bmp 677.17 11 899.31 110.00 6.500989e+02 b 678.19 6.666667e+02 6.833333e+02 42 44 
BM2_699 7 Milkduds.bmp 679.18 24 999000.00 240.00 999000  680.19 6.666667e+02 6.833333e+02 56 46 
BM2_699 7 TeddyGrahamschocolate.bmp 681.16 12 999000.00 120.00 999000  682.18 6.666667e+02 6.833333e+02 37 18 
BM2_699 7 MrsFields.bmp 683.17 11 929.67 110.00 6.667742e+02 b 684.19 6.833333e+02 6.833333e+02 41 40 
