subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_699 16 redvines_small.bmp 1467.32 11 831.88 110.00 6.167519e+02 b 1468.33 6.333333e+02 6.166667e+02 42 44 
BM2_699 16 Sourpatch.bmp 1470.32 24 999000.00 240.00 999000  1471.34 6.333333e+02 6.166667e+02 47 56 
BM2_699 16 Twix.bmp 1472.32 12 999000.00 120.00 999000  1473.34 6.333333e+02 6.166667e+02 36 17 
BM2_699 16 Fritos.bmp 1474.33 22 827.50 220.00 6.167882e+02 b 1475.35 6.333333e+02 6.333333e+02 53 24 
BM2_699 16 MrsFields.bmp 1476.32 11 886.08 110.00 6.334318e+02 b 1477.34 6.500000e+02 6.333333e+02 41 40 
BM2_699 16 Skittles.bmp 1479.33 11 893.05 110.00 6.500975e+02 b 1480.35 6.666667e+02 6.333333e+02 45 52 
BM2_699 16 MilkyWay.bmp 1481.32 24 999000.00 240.00 999000  1482.34 6.666667e+02 6.333333e+02 57 49 
BM2_699 16 FamousAmos_small.bmp 1485.33 22 907.72 220.00 6.334495e+02 b 1486.35 6.666667e+02 6.500000e+02 49 5 
BM2_699 16 ChipsAhoy_small.bmp 1487.32 22 1006.34 2200.00 6.500951e+02 b 1488.34 6.666667e+02 6.000000e+02 50 9 
BM2_699 16 Riprolls.bmp 1492.32 24 999000.00 240.00 999000  1493.34 6.666667e+02 6.000000e+02 54 41 
BM2_699 16 Lollipopred.bmp 1494.32 12 999000.00 120.00 999000  1495.34 6.666667e+02 6.000000e+02 31 32 
BM2_699 16 Slimjim.bmp 1498.32 11 990.65 110.00 6.667601e+02 b 1499.34 6.833333e+02 6.000000e+02 38 27 
BM2_699 16 PopTartsStrawberry.bmp 1500.32 24 999000.00 240.00 999000  1501.34 6.833333e+02 6.000000e+02 59 58 
BM2_699 16 FrootLoops.bmp 1503.32 12 999000.00 120.00 999000  1504.34 6.833333e+02 6.000000e+02 34 14 
BM2_699 16 3Musketeers.bmp 1508.31 12 999000.00 120.00 999000  1509.33 6.833333e+02 6.000000e+02 43 47 
BM2_699 16 Cheetos.bmp 1510.32 24 999000.00 240.00 999000  1511.34 6.833333e+02 6.000000e+02 55 43 
BM2_699 16 PringlesRed.bmp 1512.33 12 999000.00 120.00 999000  1513.35 6.833333e+02 6.000000e+02 33 7 
BM2_699 16 TeddyGrahamschocolate.bmp 1516.32 12 999000.00 120.00 999000  1517.34 6.833333e+02 6.000000e+02 37 18 
BM2_699 16 Laysclassic.bmp 1520.32 24 999000.00 240.00 999000  1521.34 6.833333e+02 6.000000e+02 51 10 
BM2_699 16 Jollyranchergreen.bmp 1524.33 24 999000.00 240.00 999000  1525.35 6.833333e+02 6.000000e+02 60 60 
BM2_699 16 Milkduds.bmp 1526.32 24 999000.00 240.00 999000  1527.34 6.833333e+02 6.000000e+02 56 46 
BM2_699 16 SourSkittles.bmp 1528.32 12 999000.00 120.00 999000  1529.34 6.833333e+02 6.000000e+02 35 15 
BM2_699 16 Jollyrancherred.bmp 1530.31 22 1010.59 2200.00 6.000742e+02 b 1531.33 6.833333e+02 5.500000e+02 46 54 
BM2_699 16 PopTartsCinnamon.bmp 1532.32 24 999000.00 240.00 999000  1533.34 6.833333e+02 5.500000e+02 52 16 
BM2_699 16 Doritosranch.bmp 1538.32 24 999000.00 240.00 999000  1539.34 6.833333e+02 5.500000e+02 58 50 
BM2_699 16 Dots_one.bmp 1541.31 12 999000.00 120.00 999000  1542.33 6.833333e+02 5.500000e+02 40 39 
BM2_699 16 Laffytaffyred_one.bmp 1543.32 12 999000.00 120.00 999000  1544.34 6.833333e+02 5.500000e+02 39 37 
BM2_699 16 CheesyDoritos.bmp 1545.33 24 999000.00 240.00 999000  1546.35 6.833333e+02 5.500000e+02 48 59 
BM2_699 16 Toberlorone.bmp 1548.32 12 999000.00 120.00 999000  1549.34 6.833333e+02 5.500000e+02 32 35 
BM2_699 16 Chocolate_mm.bmp 1550.32 12 999000.00 120.00 999000  1551.34 6.833333e+02 5.500000e+02 44 51 
