subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_701 16 Milkduds.bmp 1463.50 12 999000.00 120.00 999000  1464.51 9.166667e+02 8.666667e+02 37 40 
BM2_701 16 Hersheymilk_several.bmp 1466.49 12 999000.00 120.00 999000  1467.51 9.166667e+02 8.666667e+02 35 8 
BM2_701 16 Granolabar.bmp 1468.50 24 999000.00 240.00 999000  1469.52 9.166667e+02 8.666667e+02 52 10 
BM2_701 16 Funyuns_small.bmp 1470.51 12 999000.00 120.00 999000  1471.53 9.166667e+02 8.666667e+02 31 37 
BM2_701 16 SourSkittles.bmp 1472.50 24 999000.00 240.00 999000  1473.52 9.166667e+02 8.666667e+02 54 5 
BM2_701 16 Lindt_small.bmp 1475.50 22 1011.61 2200.00 8.667827e+02 b 1476.52 9.166667e+02 8.166667e+02 50 21 
BM2_701 16 Doritosranch.bmp 1477.49 12 999000.00 120.00 999000  1478.51 9.166667e+02 8.166667e+02 34 56 
BM2_701 16 CheesyDoritos.bmp 1481.51 12 999000.00 120.00 999000  1482.53 9.166667e+02 8.166667e+02 36 14 
BM2_701 16 Jollyrancherred.bmp 1483.50 11 932.75 110.00 9.167580e+02 b 1484.52 9.333333e+02 8.166667e+02 41 25 
BM2_701 16 Dots_one.bmp 1488.49 24 999000.00 240.00 999000  1489.51 9.333333e+02 8.166667e+02 57 7 
BM2_701 16 RitzBitz2.bmp 1490.50 24 999000.00 240.00 999000  1491.52 9.333333e+02 8.166667e+02 56 12 
BM2_701 16 redvines_small.bmp 1494.50 24 999000.00 240.00 999000  1495.52 9.333333e+02 8.166667e+02 59 54 
BM2_701 16 Slimjim.bmp 1496.50 12 999000.00 120.00 999000  1497.52 9.333333e+02 8.166667e+02 33 38 
BM2_701 16 Laffytaffyred_one.bmp 1499.49 12 999000.00 120.00 999000  1500.51 9.333333e+02 8.166667e+02 44 30 
BM2_701 16 FamousAmos_small.bmp 1504.51 22 943.83 220.00 8.167614e+02 b 1505.53 9.333333e+02 8.333333e+02 53 6 
BM2_701 16 Laysclassic.bmp 1506.50 11 914.36 11.00 9.334305e+02 b 1507.52 9.500000e+02 8.333333e+02 38 1 
BM2_701 16 FigNewton_small.bmp 1508.50 24 999000.00 240.00 999000  1509.52 9.500000e+02 8.333333e+02 55 47 
BM2_701 16 Keeblerfudgestripes.bmp 1512.50 12 999000.00 120.00 999000  1513.52 9.500000e+02 8.333333e+02 43 45 
BM2_701 16 Reeses.bmp 1516.49 12 999000.00 120.00 999000  1517.51 9.500000e+02 8.333333e+02 39 28 
BM2_701 16 Milano.bmp 1520.51 24 999000.00 240.00 999000  1521.53 9.500000e+02 8.333333e+02 48 17 
BM2_701 16 Butterfinger.bmp 1522.50 12 999000.00 120.00 999000  1523.52 9.500000e+02 8.333333e+02 40 15 
BM2_701 16 Riprolls.bmp 1524.50 22 822.39 22.00 8.334235e+02 b 1525.52 9.500000e+02 8.500000e+02 49 43 
BM2_701 16 Sourpatch.bmp 1526.51 22 752.43 22.00 8.500926e+02 b 1527.53 9.500000e+02 8.666667e+02 46 44 
BM2_701 16 Toberlorone.bmp 1528.50 11 954.96 110.00 9.500792e+02 b 1529.52 9.666667e+02 8.666667e+02 42 3 
BM2_701 16 Whatchamacallit.bmp 1534.50 24 999000.00 240.00 999000  1535.52 9.666667e+02 8.666667e+02 58 36 
BM2_701 16 ChipsAhoy_small.bmp 1537.51 11 1056.68 1100.00 9.667594e+02 b 1538.53 9.166667e+02 8.666667e+02 45 29 
BM2_701 16 MilkyWay.bmp 1539.50 24 999000.00 240.00 999000  1540.52 9.166667e+02 8.666667e+02 51 11 
BM2_701 16 Fritos.bmp 1541.50 24 999000.00 240.00 999000  1542.52 9.166667e+02 8.666667e+02 60 9 
BM2_701 16 Twix.bmp 1544.50 24 999000.00 240.00 999000  1545.52 9.166667e+02 8.666667e+02 47 50 
BM2_701 16 Lollipopred.bmp 1546.50 12 999000.00 120.00 999000  1547.52 9.166667e+02 8.666667e+02 32 55 
