subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_704 12 Jollyrancherred.bmp 1128.50 24 999000.00 240.00 999000  1129.50 5.500000e+02 6.833333e+02 60 45 
BM2_704 12 Doritosranch.bmp 1130.49 22 1036.68 2200.00 6.834260e+02 b 1131.51 5.500000e+02 6.333333e+02 48 46 
BM2_704 12 Jollyranchergreen.bmp 1134.50 24 999000.00 240.00 999000  1135.52 5.500000e+02 6.333333e+02 59 43 
BM2_704 12 ChipsAhoy_small.bmp 1137.49 11 808.25 110.00 5.501107e+02 b 1138.51 5.666667e+02 6.333333e+02 43 2 
BM2_704 12 RitzBitz2.bmp 1139.50 22 1050.31 2200.00 6.334196e+02 b 1140.52 5.666667e+02 5.833333e+02 47 58 
BM2_704 12 FigNewton_small.bmp 1142.49 11 841.83 110.00 5.667448e+02 b 1143.51 5.833333e+02 5.833333e+02 39 3 
BM2_704 12 Funyuns_small.bmp 1146.50 22 861.89 220.00 5.834209e+02 b 1147.52 5.833333e+02 6.000000e+02 51 8 
BM2_704 12 PringlesRed.bmp 1150.50 11 842.61 110.00 5.834420e+02 b 1151.52 6.000000e+02 6.000000e+02 44 59 
BM2_704 12 Laffytaffyred_one.bmp 1152.49 12 999000.00 120.00 999000  1153.51 6.000000e+02 6.000000e+02 41 23 
BM2_704 12 Laysclassic.bmp 1157.50 24 999000.00 240.00 999000  1158.52 6.000000e+02 6.000000e+02 49 34 
BM2_704 12 Chocolate_mm.bmp 1159.49 12 999000.00 120.00 999000  1160.51 6.000000e+02 6.000000e+02 37 4 
BM2_704 12 Hersheymilk_several.bmp 1161.50 24 999000.00 240.00 999000  1162.52 6.000000e+02 6.000000e+02 56 57 
BM2_704 12 Butterfinger.bmp 1167.50 12 999000.00 120.00 999000  1168.52 6.000000e+02 6.000000e+02 32 42 
BM2_704 12 Milkduds.bmp 1169.49 12 999000.00 120.00 999000  1170.51 6.000000e+02 6.000000e+02 31 50 
BM2_704 12 CheesyDoritos.bmp 1171.50 24 999000.00 240.00 999000  1172.51 6.000000e+02 6.000000e+02 53 38 
BM2_704 12 100grand_small.bmp 1173.50 24 999000.00 240.00 999000  1174.52 6.000000e+02 6.000000e+02 54 44 
BM2_704 12 3Musketeers.bmp 1177.50 12 999000.00 120.00 999000  1178.52 6.000000e+02 6.000000e+02 33 35 
BM2_704 12 Goldfish.bmp 1181.49 12 999000.00 120.00 999000  1182.51 6.000000e+02 6.000000e+02 45 48 
BM2_704 12 Riprolls.bmp 1184.50 12 999000.00 120.00 999000  1185.52 6.000000e+02 6.000000e+02 38 11 
BM2_704 12 Dots_one.bmp 1188.50 24 999000.00 240.00 999000  1189.52 6.000000e+02 6.000000e+02 57 60 
BM2_704 12 Cheetos.bmp 1191.50 22 884.14 220.00 6.001074e+02 b 1192.52 6.000000e+02 6.166667e+02 52 13 
BM2_704 12 KitKat_small.bmp 1193.49 12 999000.00 120.00 999000  1194.51 6.000000e+02 6.166667e+02 35 6 
BM2_704 12 Cheezits.bmp 1197.49 11 867.35 110.00 6.000809e+02 b 1198.51 6.166667e+02 6.166667e+02 40 32 
BM2_704 12 Lollipopred.bmp 1199.50 24 999000.00 240.00 999000  1200.52 6.166667e+02 6.166667e+02 55 16 
BM2_704 12 Keeblerfudgestripes.bmp 1201.50 12 999000.00 120.00 999000  1202.52 6.166667e+02 6.166667e+02 36 9 
BM2_704 12 redvines_small.bmp 1205.50 12 999000.00 120.00 999000  1206.52 6.166667e+02 6.166667e+02 42 47 
BM2_704 12 Fritos.bmp 1207.50 24 999000.00 240.00 999000  1208.52 6.166667e+02 6.166667e+02 46 53 
BM2_704 12 Hersheykisses.bmp 1211.50 24 999000.00 240.00 999000  1212.52 6.166667e+02 6.166667e+02 58 17 
BM2_704 12 MrGoodbar.bmp 1215.49 12 999000.00 120.00 999000  1216.51 6.166667e+02 6.166667e+02 34 18 
BM2_704 12 Nutterbutter.bmp 1218.50 24 999000.00 240.00 999000  1219.52 6.166667e+02 6.166667e+02 50 1 
