subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_695 5 Funyuns_small.bmp 390.58 12 999000.00 120.00 999000  391.58 7.500000e+02 6.833333e+02 33 36 
BM2_695 5 Slimjim.bmp 392.59 24 999000.00 240.00 999000  393.61 7.500000e+02 6.833333e+02 59 22 
BM2_695 5 CheesyDoritos.bmp 396.58 12 999000.00 120.00 999000  397.60 7.500000e+02 6.833333e+02 34 5 
BM2_695 5 PringlesRed.bmp 399.57 11 966.28 110.00 7.500914e+02 b 400.59 7.666667e+02 6.833333e+02 45 27 
BM2_695 5 Sourpatch.bmp 401.58 11 1000.36 1100.00 7.667576e+02 b 402.60 7.166667e+02 6.833333e+02 38 51 
BM2_695 5 Dots_one.bmp 404.57 12 999000.00 120.00 999000  405.59 7.166667e+02 6.833333e+02 44 2 
BM2_695 5 PopTartsStrawberry.bmp 408.58 12 999000.00 120.00 999000  409.60 7.166667e+02 6.833333e+02 39 56 
BM2_695 5 Cheetos.bmp 412.58 24 999000.00 240.00 999000  413.60 7.166667e+02 6.833333e+02 47 17 
BM2_695 5 Crunch.bmp 414.59 22 890.62 220.00 6.834416e+02 b 415.61 7.166667e+02 7.000000e+02 46 54 
BM2_695 5 PopTartsCinnamon.bmp 419.58 12 999000.00 120.00 999000  420.60 7.166667e+02 7.000000e+02 32 53 
BM2_695 5 Hersheykisses.bmp 421.57 12 999000.00 120.00 999000  422.59 7.166667e+02 7.000000e+02 40 39 
BM2_695 5 Fritos.bmp 423.58 12 999000.00 120.00 999000  424.60 7.166667e+02 7.000000e+02 36 11 
BM2_695 5 Jollyrancherred.bmp 429.58 24 999000.00 240.00 999000  430.60 7.166667e+02 7.000000e+02 57 47 
BM2_695 5 Lollipopred.bmp 431.59 22 1033.62 2200.00 7.000973e+02 b 432.61 7.166667e+02 6.500000e+02 50 13 
BM2_695 5 Laffytaffyred_one.bmp 433.58 24 999000.00 240.00 999000  434.60 7.166667e+02 6.500000e+02 60 59 
BM2_695 5 Keeblerfudgestripes.bmp 435.58 12 999000.00 120.00 999000  436.60 7.166667e+02 6.500000e+02 37 23 
BM2_695 5 FlamingCheetos.bmp 439.58 24 999000.00 240.00 999000  440.60 7.166667e+02 6.500000e+02 58 20 
BM2_695 5 Skittles.bmp 443.57 24 999000.00 240.00 999000  444.59 7.166667e+02 6.500000e+02 51 49 
BM2_695 5 Riprolls.bmp 446.58 11 990.58 110.00 7.167519e+02 b 447.60 7.333333e+02 6.500000e+02 42 16 
BM2_695 5 MrGoodbar.bmp 450.58 24 999000.00 240.00 999000  451.60 7.333333e+02 6.500000e+02 48 33 
BM2_695 5 FrootLoops.bmp 453.59 12 999000.00 120.00 999000  454.61 7.333333e+02 6.500000e+02 43 1 
BM2_695 5 Oreos.bmp 455.58 11 972.83 110.00 7.334297e+02 b 456.60 7.500000e+02 6.500000e+02 41 41 
BM2_695 5 MilkyWay.bmp 459.59 12 999000.00 120.00 999000  460.61 7.500000e+02 6.500000e+02 31 40 
BM2_695 5 Goldfish.bmp 461.58 24 999000.00 240.00 999000  462.60 7.500000e+02 6.500000e+02 55 34 
BM2_695 5 Jollyranchergreen.bmp 463.58 24 999000.00 240.00 999000  464.60 7.500000e+02 6.500000e+02 54 21 
BM2_695 5 SourSkittles.bmp 467.58 24 999000.00 240.00 999000  468.60 7.500000e+02 6.500000e+02 56 44 
BM2_695 5 Laysclassic.bmp 469.58 22 924.24 220.00 6.500888e+02 b 470.60 7.500000e+02 6.666667e+02 49 4 
BM2_695 5 Hersheymilk_several.bmp 473.58 24 999000.00 240.00 999000  474.60 7.500000e+02 6.666667e+02 52 60 
BM2_695 5 redvines_small.bmp 477.58 22 917.45 220.00 6.667399e+02 b 478.59 7.500000e+02 6.833333e+02 53 15 
BM2_695 5 Granolabar.bmp 480.58 12 999000.00 120.00 999000  481.60 7.500000e+02 6.833333e+02 35 24 
