subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_705 10 Cheezits.bmp 866.19 24 999000.00 240.00 999000  867.19 7.500000e+02 7.500000e+02 52 56 
BM2_705 10 Hersheykisses.bmp 869.18 11 962.66 110.00 7.501010e+02 b 870.20 7.666667e+02 7.500000e+02 42 26 
BM2_705 10 MrGoodbar.bmp 871.18 11 1004.68 1100.00 7.667405e+02 b 872.20 7.166667e+02 7.500000e+02 45 60 
BM2_705 10 Hersheymilk_several.bmp 873.19 24 999000.00 240.00 999000  874.21 7.166667e+02 7.500000e+02 51 57 
BM2_705 10 Jollyranchergreen.bmp 875.18 24 999000.00 240.00 999000  876.20 7.166667e+02 7.500000e+02 54 47 
BM2_705 10 TeddyGrahamschocolate.bmp 878.19 11 952.33 110.00 7.167625e+02 b 879.21 7.333333e+02 7.500000e+02 38 4 
BM2_705 10 Ghiradelli_milk.bmp 880.18 12 999000.00 120.00 999000  881.20 7.333333e+02 7.500000e+02 33 31 
BM2_705 10 FlamingCheetos.bmp 884.19 22 1006.98 2200.00 7.501212e+02 b 885.21 7.333333e+02 7.000000e+02 46 3 
BM2_705 10 FigNewton_small.bmp 886.18 22 945.55 220.00 7.000790e+02 b 887.20 7.333333e+02 7.166667e+02 50 59 
BM2_705 10 Dots_one.bmp 891.18 12 999000.00 120.00 999000  892.20 7.333333e+02 7.166667e+02 40 9 
BM2_705 10 3Musketeers.bmp 893.18 12 999000.00 120.00 999000  894.20 7.333333e+02 7.166667e+02 35 48 
BM2_705 10 Laffytaffyred_one.bmp 897.18 12 999000.00 120.00 999000  898.20 7.333333e+02 7.166667e+02 43 27 
BM2_705 10 Snickers.bmp 899.19 12 999000.00 120.00 999000  900.20 7.333333e+02 7.166667e+02 31 8 
BM2_705 10 Lollipopred.bmp 902.18 24 999000.00 240.00 999000  903.20 7.333333e+02 7.166667e+02 57 53 
BM2_705 10 Riprolls.bmp 907.18 12 999000.00 120.00 999000  908.20 7.333333e+02 7.166667e+02 37 6 
BM2_705 10 Goldfish.bmp 909.18 22 909.98 220.00 7.167579e+02 b 910.20 7.333333e+02 7.333333e+02 49 24 
BM2_705 10 Fritos.bmp 911.19 11 977.25 110.00 7.334105e+02 b 912.21 7.500000e+02 7.333333e+02 41 33 
BM2_705 10 Slimjim.bmp 915.18 24 999000.00 240.00 999000  916.20 7.500000e+02 7.333333e+02 48 40 
BM2_705 10 Laysclassic.bmp 919.18 12 999000.00 120.00 999000  920.20 7.500000e+02 7.333333e+02 34 2 
BM2_705 10 PringlesRed.bmp 923.19 24 999000.00 240.00 999000  924.21 7.500000e+02 7.333333e+02 55 12 
BM2_705 10 Whatchamacallit.bmp 925.18 12 999000.00 120.00 999000  926.20 7.500000e+02 7.333333e+02 32 19 
BM2_705 10 Twix.bmp 927.19 12 999000.00 120.00 999000  928.21 7.500000e+02 7.333333e+02 44 28 
BM2_705 10 Cheetos.bmp 929.18 24 999000.00 240.00 999000  930.19 7.500000e+02 7.333333e+02 58 21 
BM2_705 10 100grand_small.bmp 931.18 12 999000.00 120.00 999000  932.20 7.500000e+02 7.333333e+02 36 34 
BM2_705 10 Funyuns_small.bmp 937.18 24 999000.00 240.00 999000  938.20 7.500000e+02 7.333333e+02 59 49 
BM2_705 10 Doritosranch.bmp 940.19 24 999000.00 240.00 999000  941.21 7.500000e+02 7.333333e+02 60 17 
BM2_705 10 Milkduds.bmp 942.18 24 999000.00 240.00 999000  943.20 7.500000e+02 7.333333e+02 47 11 
BM2_705 10 KitKat_small.bmp 944.19 12 999000.00 120.00 999000  945.21 7.500000e+02 7.333333e+02 39 45 
BM2_705 10 Jollyrancherred.bmp 947.18 22 937.78 220.00 7.334273e+02 b 948.20 7.500000e+02 7.500000e+02 53 55 
BM2_705 10 CheesyDoritos.bmp 949.19 24 999000.00 240.00 999000  950.20 7.500000e+02 7.500000e+02 56 52 
