subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_704 7 Doritosranch.bmp 616.36 22 947.56 220.00 6.834220e+02 b 617.36 6.833333e+02 7.000000e+02 48 46 
BM2_704 7 PringlesRed.bmp 621.36 11 949.13 110.00 6.834646e+02 b 622.38 7.000000e+02 7.000000e+02 44 59 
BM2_704 7 Nutterbutter.bmp 623.37 24 999000.00 240.00 999000  624.39 7.000000e+02 7.000000e+02 50 1 
BM2_704 7 MrGoodbar.bmp 625.36 12 999000.00 120.00 999000  626.37 7.000000e+02 7.000000e+02 34 18 
BM2_704 7 Lollipopred.bmp 631.36 24 999000.00 240.00 999000  632.38 7.000000e+02 7.000000e+02 55 16 
BM2_704 7 Jollyranchergreen.bmp 633.36 24 999000.00 240.00 999000  634.38 7.000000e+02 7.000000e+02 59 43 
BM2_704 7 RitzBitz2.bmp 636.36 22 962.04 220.00 7.001123e+02 b 637.37 7.000000e+02 7.166667e+02 47 58 
BM2_704 7 Funyuns_small.bmp 638.36 22 972.18 220.00 7.167634e+02 b 639.38 7.000000e+02 7.333333e+02 51 8 
BM2_704 7 CheesyDoritos.bmp 642.36 24 999000.00 240.00 999000  643.38 7.000000e+02 7.333333e+02 53 38 
BM2_704 7 Dots_one.bmp 644.36 24 999000.00 240.00 999000  645.38 7.000000e+02 7.333333e+02 57 60 
BM2_704 7 Keeblerfudgestripes.bmp 649.36 12 999000.00 120.00 999000  650.38 7.000000e+02 7.333333e+02 36 9 
BM2_704 7 ChipsAhoy_small.bmp 656.36 11 928.15 110.00 7.001200e+02 b 657.38 7.166667e+02 7.333333e+02 43 2 
BM2_704 7 Laysclassic.bmp 658.35 24 999000.00 240.00 999000  659.37 7.166667e+02 7.333333e+02 49 34 
BM2_704 7 3Musketeers.bmp 661.36 12 999000.00 120.00 999000  662.38 7.166667e+02 7.333333e+02 33 35 
BM2_704 7 Laffytaffyred_one.bmp 664.36 12 999000.00 120.00 999000  665.38 7.166667e+02 7.333333e+02 41 23 
BM2_704 7 Milkduds.bmp 668.37 12 999000.00 120.00 999000  669.39 7.166667e+02 7.333333e+02 31 50 
BM2_704 7 Hersheykisses.bmp 672.36 24 999000.00 240.00 999000  673.38 7.166667e+02 7.333333e+02 58 17 
BM2_704 7 Riprolls.bmp 676.36 12 999000.00 120.00 999000  677.38 7.166667e+02 7.333333e+02 38 11 
BM2_704 7 100grand_small.bmp 679.37 24 999000.00 240.00 999000  680.39 7.166667e+02 7.333333e+02 54 44 
BM2_704 7 FigNewton_small.bmp 685.35 11 957.00 110.00 7.167405e+02 b 686.37 7.333333e+02 7.333333e+02 39 3 
BM2_704 7 Jollyrancherred.bmp 687.36 24 999000.00 240.00 999000  688.38 7.333333e+02 7.333333e+02 60 45 
BM2_704 7 Goldfish.bmp 690.37 12 999000.00 120.00 999000  691.39 7.333333e+02 7.333333e+02 45 48 
BM2_704 7 Butterfinger.bmp 692.36 12 999000.00 120.00 999000  693.38 7.333333e+02 7.333333e+02 32 42 
BM2_704 7 Hersheymilk_several.bmp 694.36 24 999000.00 240.00 999000  695.38 7.333333e+02 7.333333e+02 56 57 
BM2_704 7 KitKat_small.bmp 696.35 12 999000.00 120.00 999000  697.37 7.333333e+02 7.333333e+02 35 6 
BM2_704 7 redvines_small.bmp 699.36 12 999000.00 120.00 999000  700.38 7.333333e+02 7.333333e+02 42 47 
BM2_704 7 Cheezits.bmp 703.36 11 1056.88 1100.00 7.334040e+02 b 704.38 6.833333e+02 7.333333e+02 40 32 
BM2_704 7 Chocolate_mm.bmp 705.36 12 999000.00 120.00 999000  706.38 6.833333e+02 7.333333e+02 37 4 
BM2_704 7 Cheetos.bmp 707.35 22 997.56 220.00 7.334370e+02 b 708.37 6.833333e+02 7.500000e+02 52 13 
BM2_704 7 Fritos.bmp 709.36 24 999000.00 240.00 999000  710.38 6.833333e+02 7.500000e+02 46 53 
