subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_701 1 SourSkittles.bmp 1.16 24 999000.00 240.00 999000  2.18 750 750 54 5 
BM2_701 1 Milkduds.bmp 4.14 12 999000.00 120.00 999000  5.16 750 750 37 40 
BM2_701 1 CheesyDoritos.bmp 8.15 12 999000.00 120.00 999000  9.17 750 750 36 14 
BM2_701 1 Jollyrancherred.bmp 10.14 11 969.57 110.00 7.506961e+02 b 11.16 7.666667e+02 750 41 25 
BM2_701 1 Keeblerfudgestripes.bmp 12.14 12 999000.00 120.00 999000  13.16 7.666667e+02 750 43 45 
BM2_701 1 Fritos.bmp 16.14 24 999000.00 240.00 999000  17.16 7.666667e+02 750 60 9 
BM2_701 1 Laysclassic.bmp 18.15 11 1002.21 1100.00 7.667392e+02 b 19.17 7.166667e+02 750 38 1 
BM2_701 1 Butterfinger.bmp 23.14 12 999000.00 120.00 999000  24.16 7.166667e+02 750 40 15 
BM2_701 1 redvines_small.bmp 25.15 24 999000.00 240.00 999000  26.17 7.166667e+02 750 59 54 
BM2_701 1 FigNewton_small.bmp 28.14 24 999000.00 240.00 999000  29.16 7.166667e+02 750 55 47 
BM2_701 1 Dots_one.bmp 31.15 24 999000.00 240.00 999000  32.17 7.166667e+02 750 57 7 
BM2_701 1 Hersheymilk_several.bmp 35.15 12 999000.00 120.00 999000  36.17 7.166667e+02 750 35 8 
BM2_701 1 ChipsAhoy_small.bmp 38.14 11 928.74 110.00 7.167535e+02 b 39.16 7.333333e+02 750 45 29 
BM2_701 1 RitzBitz2.bmp 40.15 24 999000.00 240.00 999000  41.17 7.333333e+02 750 56 12 
BM2_701 1 Slimjim.bmp 43.14 12 999000.00 120.00 999000  44.16 7.333333e+02 750 33 38 
BM2_701 1 Sourpatch.bmp 47.15 22 1022.50 2200.00 7.506984e+02 b 48.17 7.333333e+02 700 46 44 
BM2_701 1 Lollipopred.bmp 50.14 12 999000.00 120.00 999000  51.16 7.333333e+02 700 32 55 
BM2_701 1 Doritosranch.bmp 52.15 12 999000.00 120.00 999000  53.17 7.333333e+02 700 34 56 
BM2_701 1 Whatchamacallit.bmp 54.14 24 999000.00 240.00 999000  55.16 7.333333e+02 700 58 36 
BM2_701 1 Milano.bmp 59.15 24 999000.00 240.00 999000  60.17 7.333333e+02 700 48 17 
BM2_701 1 Riprolls.bmp 63.15 22 912.46 220.00 7.000840e+02 b 64.17 7.333333e+02 7.166667e+02 49 43 
BM2_701 1 Twix.bmp 67.14 24 999000.00 240.00 999000  68.16 7.333333e+02 7.166667e+02 47 50 
BM2_701 1 Reeses.bmp 73.15 12 999000.00 120.00 999000  74.16 7.333333e+02 7.166667e+02 39 28 
BM2_701 1 MilkyWay.bmp 75.15 24 999000.00 240.00 999000  76.17 7.333333e+02 7.166667e+02 51 11 
BM2_701 1 Granolabar.bmp 77.14 24 999000.00 240.00 999000  78.16 7.333333e+02 7.166667e+02 52 10 
BM2_701 1 Funyuns_small.bmp 79.15 12 999000.00 120.00 999000  80.17 7.333333e+02 7.166667e+02 31 37 
BM2_701 1 FamousAmos_small.bmp 81.15 22 892.43 220.00 7.167679e+02 b 82.17 7.333333e+02 7.333333e+02 53 6 
BM2_701 1 Toberlorone.bmp 85.15 11 1057.06 1100.00 7.334336e+02 b 86.17 6.833333e+02 7.333333e+02 42 3 
BM2_701 1 Lindt_small.bmp 87.15 22 1067.12 2200.00 7.334349e+02 b 88.17 6.833333e+02 6.833333e+02 50 21 
BM2_701 1 Laffytaffyred_one.bmp 91.15 12 999000.00 120.00 999000  92.17 6.833333e+02 6.833333e+02 44 30 
