subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_705 14 Snickers.bmp 1232.25 12 999000.00 120.00 999000  1233.25 6.833333e+02 6.833333e+02 31 8 
BM2_705 14 Riprolls.bmp 1235.24 12 999000.00 120.00 999000  1236.26 6.833333e+02 6.833333e+02 37 6 
BM2_705 14 Goldfish.bmp 1237.25 22 995.13 220.00 6.834503e+02 b 1238.27 6.833333e+02 7.000000e+02 49 24 
BM2_705 14 Laysclassic.bmp 1239.26 12 999000.00 120.00 999000  1240.28 6.833333e+02 7.000000e+02 34 2 
BM2_705 14 KitKat_small.bmp 1241.25 12 999000.00 120.00 999000  1242.26 6.833333e+02 7.000000e+02 39 45 
BM2_705 14 Cheetos.bmp 1244.25 24 999000.00 240.00 999000  1245.27 6.833333e+02 7.000000e+02 58 21 
BM2_705 14 Jollyrancherred.bmp 1246.24 22 961.31 220.00 7.000966e+02 b 1247.26 6.833333e+02 7.166667e+02 53 55 
BM2_705 14 Hersheykisses.bmp 1250.26 11 917.34 110.00 6.834522e+02 b 1251.28 7.000000e+02 7.166667e+02 42 26 
BM2_705 14 Dots_one.bmp 1252.25 12 999000.00 120.00 999000  1253.26 7.000000e+02 7.166667e+02 40 9 
BM2_705 14 Whatchamacallit.bmp 1257.24 12 999000.00 120.00 999000  1258.26 7.000000e+02 7.166667e+02 32 19 
BM2_705 14 Slimjim.bmp 1259.25 24 999000.00 240.00 999000  1260.27 7.000000e+02 7.166667e+02 48 40 
BM2_705 14 Jollyranchergreen.bmp 1263.24 24 999000.00 240.00 999000  1264.26 7.000000e+02 7.166667e+02 54 47 
BM2_705 14 Fritos.bmp 1265.25 11 938.40 110.00 7.000827e+02 b 1266.27 7.166667e+02 7.166667e+02 41 33 
BM2_705 14 Cheezits.bmp 1268.24 24 999000.00 240.00 999000  1269.26 7.166667e+02 7.166667e+02 52 56 
BM2_705 14 Laffytaffyred_one.bmp 1273.24 12 999000.00 120.00 999000  1274.26 7.166667e+02 7.166667e+02 43 27 
BM2_705 14 Hersheymilk_several.bmp 1275.25 24 999000.00 240.00 999000  1276.27 7.166667e+02 7.166667e+02 51 57 
BM2_705 14 Milkduds.bmp 1277.25 24 999000.00 240.00 999000  1278.27 7.166667e+02 7.166667e+02 47 11 
BM2_705 14 PringlesRed.bmp 1281.25 24 999000.00 240.00 999000  1282.27 7.166667e+02 7.166667e+02 55 12 
BM2_705 14 Ghiradelli_milk.bmp 1285.24 12 999000.00 120.00 999000  1286.26 7.166667e+02 7.166667e+02 33 31 
BM2_705 14 3Musketeers.bmp 1289.26 12 999000.00 120.00 999000  1290.28 7.166667e+02 7.166667e+02 35 48 
BM2_705 14 100grand_small.bmp 1291.25 12 999000.00 120.00 999000  1292.27 7.166667e+02 7.166667e+02 36 34 
BM2_705 14 FigNewton_small.bmp 1293.25 22 1001.63 2200.00 7.167622e+02 b 1294.27 7.166667e+02 6.666667e+02 50 59 
BM2_705 14 FlamingCheetos.bmp 1295.26 22 971.63 220.00 6.667440e+02 b 1296.28 7.166667e+02 6.833333e+02 46 3 
BM2_705 14 Doritosranch.bmp 1297.25 24 999000.00 240.00 999000  1298.27 7.166667e+02 6.833333e+02 60 17 
BM2_705 14 Twix.bmp 1303.25 12 999000.00 120.00 999000  1304.27 7.166667e+02 6.833333e+02 44 28 
BM2_705 14 MrGoodbar.bmp 1306.26 11 1011.92 1100.00 7.167472e+02 b 1307.28 6.666667e+02 6.833333e+02 45 60 
BM2_705 14 TeddyGrahamschocolate.bmp 1308.25 11 966.47 110.00 6.667543e+02 b 1309.27 6.833333e+02 6.833333e+02 38 4 
BM2_705 14 Lollipopred.bmp 1310.25 24 999000.00 240.00 999000  1311.27 6.833333e+02 6.833333e+02 57 53 
BM2_705 14 CheesyDoritos.bmp 1313.24 24 999000.00 240.00 999000  1314.26 6.833333e+02 6.833333e+02 56 52 
BM2_705 14 Funyuns_small.bmp 1315.25 24 999000.00 240.00 999000  1316.27 6.833333e+02 6.833333e+02 59 49 
