subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_701 5 Hersheymilk_several.bmp 433.38 12 999000.00 120.00 999000  434.38 7.500000e+02 8.166667e+02 35 8 
BM2_701 5 RitzBitz2.bmp 435.37 24 999000.00 240.00 999000  436.39 7.500000e+02 8.166667e+02 56 12 
BM2_701 5 Riprolls.bmp 439.38 22 1026.95 2200.00 8.167730e+02 b 440.40 7.500000e+02 7.666667e+02 49 43 
BM2_701 5 CheesyDoritos.bmp 442.37 12 999000.00 120.00 999000  443.39 7.500000e+02 7.666667e+02 36 14 
BM2_701 5 Keeblerfudgestripes.bmp 444.38 12 999000.00 120.00 999000  445.40 7.500000e+02 7.666667e+02 43 45 
BM2_701 5 redvines_small.bmp 447.37 24 999000.00 240.00 999000  448.39 7.500000e+02 7.666667e+02 59 54 
BM2_701 5 Milkduds.bmp 451.38 12 999000.00 120.00 999000  452.40 7.500000e+02 7.666667e+02 37 40 
BM2_701 5 Fritos.bmp 455.38 24 999000.00 240.00 999000  456.40 7.500000e+02 7.666667e+02 60 9 
BM2_701 5 Funyuns_small.bmp 457.38 12 999000.00 120.00 999000  458.40 7.500000e+02 7.666667e+02 31 37 
BM2_701 5 Laffytaffyred_one.bmp 462.38 12 999000.00 120.00 999000  463.40 7.500000e+02 7.666667e+02 44 30 
BM2_701 5 Butterfinger.bmp 464.37 12 999000.00 120.00 999000  465.39 7.500000e+02 7.666667e+02 40 15 
BM2_701 5 Slimjim.bmp 466.38 12 999000.00 120.00 999000  467.39 7.500000e+02 7.666667e+02 33 38 
BM2_701 5 Doritosranch.bmp 472.38 12 999000.00 120.00 999000  473.40 7.500000e+02 7.666667e+02 34 56 
BM2_701 5 Lollipopred.bmp 474.37 12 999000.00 120.00 999000  475.39 7.500000e+02 7.666667e+02 32 55 
BM2_701 5 Dots_one.bmp 476.37 24 999000.00 240.00 999000  477.39 7.500000e+02 7.666667e+02 57 7 
BM2_701 5 ChipsAhoy_small.bmp 478.38 11 986.45 110.00 7.500945e+02 b 479.40 7.666667e+02 7.666667e+02 45 29 
BM2_701 5 MilkyWay.bmp 482.37 24 999000.00 240.00 999000  483.39 7.666667e+02 7.666667e+02 51 11 
BM2_701 5 Sourpatch.bmp 486.37 22 995.69 220.00 7.667482e+02 b 487.39 7.666667e+02 7.833333e+02 46 44 
BM2_701 5 Whatchamacallit.bmp 489.38 24 999000.00 240.00 999000  490.40 7.666667e+02 7.833333e+02 58 36 
BM2_701 5 SourSkittles.bmp 493.37 24 999000.00 240.00 999000  494.39 7.666667e+02 7.833333e+02 54 5 
BM2_701 5 Laysclassic.bmp 496.37 11 967.01 110.00 7.667401e+02 b 497.39 7.833333e+02 7.833333e+02 38 1 
BM2_701 5 Reeses.bmp 498.37 12 999000.00 120.00 999000  499.39 7.833333e+02 7.833333e+02 39 28 
BM2_701 5 Twix.bmp 502.37 24 999000.00 240.00 999000  503.39 7.833333e+02 7.833333e+02 47 50 
BM2_701 5 Lindt_small.bmp 504.37 22 974.43 220.00 7.834152e+02 b 505.39 7.833333e+02 8.000000e+02 50 21 
BM2_701 5 Milano.bmp 506.38 24 999000.00 240.00 999000  507.40 7.833333e+02 8.000000e+02 48 17 
BM2_701 5 Toberlorone.bmp 510.37 11 998.37 110.00 7.834258e+02 b 511.39 8.000000e+02 8.000000e+02 42 3 
BM2_701 5 FamousAmos_small.bmp 512.38 22 984.36 220.00 8.000826e+02 b 513.40 8.000000e+02 8.166667e+02 53 6 
BM2_701 5 Jollyrancherred.bmp 516.38 11 997.08 110.00 8.000811e+02 b 517.40 8.166667e+02 8.166667e+02 41 25 
BM2_701 5 Granolabar.bmp 520.37 24 999000.00 240.00 999000  521.39 8.166667e+02 8.166667e+02 52 10 
BM2_701 5 FigNewton_small.bmp 523.38 24 999000.00 240.00 999000  524.40 8.166667e+02 8.166667e+02 55 47 
