subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_703 1 Milkduds.bmp 1.22 12 999000.00 120.00 999000  2.24 750 750 36 11 
BM2_703 1 Lollipopred.bmp 6.20 22 944.20 220.00 7.508362e+02 b 7.22 750 7.666667e+02 53 19 
BM2_703 1 Butterfinger.bmp 8.21 12 999000.00 120.00 999000  9.23 750 7.666667e+02 35 1 
BM2_703 1 Whatchamacallit.bmp 10.20 12 999000.00 120.00 999000  11.22 750 7.666667e+02 37 15 
BM2_703 1 PeanutMMs.bmp 16.20 12 999000.00 120.00 999000  17.22 750 7.666667e+02 43 51 
BM2_703 1 RitzBitz2.bmp 18.21 24 999000.00 240.00 999000  19.23 750 7.666667e+02 60 50 
BM2_703 1 Almondjoy.bmp 21.20 24 999000.00 240.00 999000  22.22 750 7.666667e+02 48 56 
BM2_703 1 FamousAmos_small.bmp 23.21 11 991.29 110.00 7.507163e+02 b 24.23 7.666667e+02 7.666667e+02 41 48 
BM2_703 1 PayDay.bmp 27.20 24 999000.00 240.00 999000  28.22 7.666667e+02 7.666667e+02 56 16 
BM2_703 1 MrGoodbar.bmp 29.21 24 999000.00 240.00 999000  30.23 7.666667e+02 7.666667e+02 54 43 
BM2_703 1 Cheetos.bmp 34.21 12 999000.00 120.00 999000  35.22 7.666667e+02 7.666667e+02 33 7 
BM2_703 1 AnimalCrackers.bmp 41.21 22 971.20 220.00 7.667468e+02 b 42.23 7.666667e+02 7.833333e+02 46 31 
BM2_703 1 Keeblerfudgestripes.bmp 43.20 12 999000.00 120.00 999000  44.22 7.666667e+02 7.833333e+02 39 34 
BM2_703 1 Fritos.bmp 46.21 22 988.90 220.00 7.834289e+02 b 47.23 7.666667e+02 8.000000e+02 50 24 
BM2_703 1 Laffytaffyred_one.bmp 49.20 24 999000.00 240.00 999000  50.22 7.666667e+02 8.000000e+02 52 17 
BM2_703 1 Crunch.bmp 53.21 12 999000.00 120.00 999000  54.23 7.666667e+02 8.000000e+02 34 8 
BM2_703 1 PopTartsCinnamon.bmp 57.21 11 973.22 110.00 7.667691e+02 b 58.23 7.833333e+02 8.000000e+02 38 4 
BM2_703 1 100grand_small.bmp 61.20 22 1072.69 2200.00 8.000709e+02 b 62.22 7.833333e+02 7.500000e+02 49 6 
BM2_703 1 FigNewton_small.bmp 64.21 24 999000.00 240.00 999000  65.23 7.833333e+02 7.500000e+02 57 49 
BM2_703 1 redvines_small.bmp 70.21 24 999000.00 240.00 999000  71.23 7.833333e+02 7.500000e+02 59 44 
BM2_703 1 ChipsAhoy_small.bmp 72.20 12 999000.00 120.00 999000  73.22 7.833333e+02 7.500000e+02 44 10 
BM2_703 1 Hersheymilk_several.bmp 75.21 11 1009.15 1100.00 7.834062e+02 b 76.23 7.333333e+02 7.500000e+02 45 21 
BM2_703 1 SourSkittles.bmp 77.20 12 999000.00 120.00 999000  78.22 7.333333e+02 7.500000e+02 31 12 
BM2_703 1 Slimjim.bmp 79.21 24 999000.00 240.00 999000  80.23 7.333333e+02 7.500000e+02 55 47 
BM2_703 1 PopTartsStrawberry.bmp 81.20 24 999000.00 240.00 999000  82.22 7.333333e+02 7.500000e+02 47 39 
BM2_703 1 Dots_one.bmp 84.21 24 999000.00 240.00 999000  85.22 7.333333e+02 7.500000e+02 58 38 
BM2_703 1 BabyRuth.bmp 88.20 12 999000.00 120.00 999000  89.22 7.333333e+02 7.500000e+02 40 52 
BM2_703 1 Nutterbutter.bmp 90.21 24 999000.00 240.00 999000  91.23 7.333333e+02 7.500000e+02 51 53 
BM2_703 1 FlamingCheetos.bmp 92.21 12 999000.00 120.00 999000  93.23 7.333333e+02 7.500000e+02 32 5 
BM2_703 1 Hersheykisses.bmp 94.20 11 970.69 110.00 7.334281e+02 b 95.22 7.500000e+02 7.500000e+02 42 25 
