subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BMI_bs_40_101	 1	 5	 KinderJoy.bmp	 4.941002e+02	 24	 999000	 240	 999000	 999	 4.951198e+02	 750.00	 683.33	 55.00	 57	 3.80	 
BMI_bs_40_101	 1	 5	 Tortit.bmp	 4.971036e+02	 12	 999000	 120	 999000	 999	 4.981229e+02	 750.00	 683.33	 19.00	 41	 7.02	 
BMI_bs_40_101	 1	 5	 Mentos.bmp	 4.991058e+02	 24	 999000	 240	 999000	 999	 5.001253e+02	 750.00	 683.33	 39.00	 43	 4.87	 
BMI_bs_40_101	 1	 5	 KashitSour.bmp	 5.011080e+02	 22	 9.526895e+02	 220	 6.834014e+02	 98	 5.021443e+02	 750.00	 700.00	 45.00	 22	 4.38	 
BMI_bs_40_101	 1	 5	 Dubonim.bmp	 5.030932e+02	 24	 999000	 240	 999000	 999	 5.041114e+02	 750.00	 700.00	 43.00	 44	 4.82	 
BMI_bs_40_101	 1	 5	 Keifli.bmp	 5.060970e+02	 24	 999000	 240	 999000	 999	 5.071164e+02	 750.00	 700.00	 54.00	 37	 3.80	 
BMI_bs_40_101	 1	 5	 KifkefMaklot2.bmp	 5.080991e+02	 11	 9.931336e+02	 110	 7.500681e+02	 98	 5.091355e+02	 766.67	 700.00	 12.00	 50	 7.58	 
BMI_bs_40_101	 1	 5	 ChocolateParaMarir2.bmp	 5.121037e+02	 11	 9.600146e+02	 110	 7.667158e+02	 98	 5.131384e+02	 783.33	 700.00	 7.00	 10	 8.04	 
BMI_bs_40_101	 1	 5	 CrunchShokoVanil.bmp	 5.141059e+02	 24	 999000	 240	 999000	 999	 5.151255e+02	 783.33	 700.00	 40.00	 59	 4.87	 
BMI_bs_40_101	 1	 5	 BisliPizza3.bmp	 5.190948e+02	 22	 8.766969e+02	 220	 7.000557e+02	 98	 5.201314e+02	 783.33	 716.67	 52.00	 2	 3.80	 
BMI_bs_40_101	 1	 5	 Snickers.bmp	 5.210970e+02	 24	 999000	 240	 999000	 999	 5.221166e+02	 783.33	 716.67	 41.00	 23	 4.84	 
