subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BMI_bs_40_122	 2	 2	 Keifli.bmp	 1.260220e+02	 24	 999000	 240	 999000	 999	 1.270399e+02	 650.00	 716.67	 53.00	 22	 2.22	 
BMI_bs_40_122	 2	 2	 Cheetos.bmp	 1.280075e+02	 12	 999000	 120	 999000	 999	 1.290254e+02	 650.00	 716.67	 22.00	 6	 4.87	 
BMI_bs_40_122	 2	 2	 ChocolateParaCookies5.bmp	 1.320120e+02	 12	 999000	 120	 999000	 999	 1.330300e+02	 650.00	 716.67	 4.00	 53	 8.04	 
BMI_bs_40_122	 2	 2	 KinderJoy.bmp	 1.350154e+02	 11	 9.612578e+02	 110	 6.500624e+02	 98	 1.360509e+02	 666.67	 716.67	 14.00	 3	 5.84	 
BMI_bs_40_122	 2	 2	 SkittlesSour4.bmp	 1.370176e+02	 12	 999000	 120	 999000	 999	 1.380355e+02	 666.67	 716.67	 13.00	 33	 5.89	 
BMI_bs_40_122	 2	 2	 BisliPizza3.bmp	 1.400041e+02	 24	 999000	 240	 999000	 999	 1.410221e+02	 666.67	 716.67	 40.00	 31	 3.22	 
BMI_bs_40_122	 2	 2	 Twist.bmp	 1.440089e+02	 24	 999000	 240	 999000	 999	 1.450266e+02	 666.67	 716.67	 52.00	 44	 2.24	 
BMI_bs_40_122	 2	 2	 DoritosGrill.bmp	 1.480134e+02	 22	 1.038913e+03	 2200	 7.167428e+02	 98	 1.490495e+02	 666.67	 666.67	 43.00	 9	 3.09	 
BMI_bs_40_122	 2	 2	 KinderBuenoWhite2.bmp	 1.500155e+02	 12	 999000	 120	 999000	 999	 1.510334e+02	 666.67	 666.67	 12.00	 27	 5.89	 
BMI_bs_40_122	 2	 2	 PesekZman.bmp	 1.550045e+02	 11	 9.980519e+02	 110	 6.667106e+02	 98	 1.560390e+02	 683.33	 666.67	 9.00	 51	 5.96	 
BMI_bs_40_122	 2	 2	 BambaSweet.bmp	 1.570067e+02	 22	 9.584753e+02	 220	 6.667181e+02	 98	 1.580418e+02	 683.33	 683.33	 48.00	 39	 2.69	 
BMI_bs_40_122	 2	 2	 Smarties.bmp	 1.590090e+02	 12	 999000	 120	 999000	 999	 1.600268e+02	 683.33	 683.33	 18.00	 1	 4.89	 
BMI_bs_40_122	 2	 2	 TapuchipsCrunch.bmp	 1.650157e+02	 12	 999000	 120	 999000	 999	 1.660336e+02	 683.33	 683.33	 20.00	 49	 4.89	 
BMI_bs_40_122	 2	 2	 BagaleShtuhim.bmp	 1.670180e+02	 22	 9.601487e+02	 220	 6.833742e+02	 98	 1.680531e+02	 683.33	 700.00	 49.00	 30	 2.64	 
BMI_bs_40_122	 2	 2	 CrunchBisquitWhite2.bmp	 1.690202e+02	 12	 999000	 120	 999000	 999	 1.700381e+02	 683.33	 700.00	 6.00	 28	 6.42	 
BMI_bs_40_122	 2	 2	 Tapuchips.bmp	 1.710058e+02	 24	 999000	 240	 999000	 999	 1.720236e+02	 683.33	 700.00	 39.00	 60	 3.31	 
BMI_bs_40_122	 2	 2	 Snickers.bmp	 1.750103e+02	 24	 999000	 240	 999000	 999	 1.760281e+02	 683.33	 700.00	 44.00	 32	 2.76	 
BMI_bs_40_122	 2	 2	 Egozi.bmp	 1.790148e+02	 24	 999000	 240	 999000	 999	 1.800326e+02	 683.33	 700.00	 42.00	 56	 3.20	 
BMI_bs_40_122	 2	 2	 Kitkat.bmp	 1.820182e+02	 12	 999000	 120	 999000	 999	 1.830360e+02	 683.33	 700.00	 21.00	 50	 4.89	 
BMI_bs_40_122	 2	 2	 KinderBuenoBrown3.bmp	 1.860059e+02	 12	 999000	 120	 999000	 999	 1.870237e+02	 683.33	 700.00	 10.00	 11	 5.91	 
BMI_bs_40_122	 2	 2	 Shugi.bmp	 1.890093e+02	 22	 1.032402e+03	 2200	 7.000492e+02	 98	 1.900451e+02	 683.33	 650.00	 46.00	 16	 2.73	 
BMI_bs_40_122	 2	 2	 Bounty.bmp	 1.910116e+02	 11	 1.017900e+03	 1100	 6.833775e+02	 98	 1.920475e+02	 633.33	 650.00	 16.00	 20	 5.40	 
BMI_bs_40_122	 2	 2	 Halva2.bmp	 1.950160e+02	 24	 999000	 240	 999000	 999	 1.960340e+02	 633.33	 650.00	 55.00	 25	 2.18	 
