subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BMI_bs_40_118	 2	 11	 ClickBisquit2.bmp	 1.299684e+03	 12	 999000	 120	 999000	 999	 1.300702e+03	 616.67	 616.67	 7.00	 30	 4.91	 
BMI_bs_40_118	 2	 11	 Popco.bmp	 1.301687e+03	 22	 9.059768e+02	 220	 6.167285e+02	 98	 1.302721e+03	 616.67	 633.33	 49.00	 4	 1.69	 
BMI_bs_40_118	 2	 11	 HispusimShatiah.bmp	 1.305691e+03	 12	 999000	 120	 999000	 999	 1.306709e+03	 616.67	 633.33	 5.00	 60	 4.93	 
BMI_bs_40_118	 2	 11	 ChocolateParaMarir2.bmp	 1.308678e+03	 24	 999000	 240	 999000	 999	 1.309696e+03	 616.67	 633.33	 40.00	 58	 2.71	 
BMI_bs_40_118	 2	 11	 Loacker.bmp	 1.310680e+03	 12	 999000	 120	 999000	 999	 1.311698e+03	 616.67	 633.33	 21.00	 18	 3.84	 
BMI_bs_40_118	 2	 11	 ChocolateParaCookies5.bmp	 1.313683e+03	 12	 999000	 120	 999000	 999	 1.314701e+03	 616.67	 633.33	 3.00	 59	 4.96	 
BMI_bs_40_118	 2	 11	 BagaleShtuhim.bmp	 1.317688e+03	 24	 999000	 240	 999000	 999	 1.318706e+03	 616.67	 633.33	 45.00	 1	 1.71	 
BMI_bs_40_118	 2	 11	 GumiSnakes3.bmp	 1.321692e+03	 24	 999000	 240	 999000	 999	 1.322710e+03	 616.67	 633.33	 47.00	 21	 1.71	 
BMI_bs_40_118	 2	 11	 Tortit.bmp	 1.323678e+03	 24	 999000	 240	 999000	 999	 1.324696e+03	 616.67	 633.33	 55.00	 22	 1.64	 
BMI_bs_40_118	 2	 11	 SkittlesFruits2.bmp	 1.328683e+03	 11	 8.477459e+02	 110	 6.167323e+02	 98	 1.329719e+03	 633.33	 633.33	 11.00	 15	 4.89	 
BMI_bs_40_118	 2	 11	 WerthersOriginal.bmp	 1.330686e+03	 24	 999000	 240	 999000	 999	 1.331703e+03	 633.33	 633.33	 42.00	 8	 2.67	 
BMI_bs_40_118	 2	 11	 Twist.bmp	 1.332688e+03	 24	 999000	 240	 999000	 999	 1.333706e+03	 633.33	 633.33	 41.00	 5	 2.67	 
BMI_bs_40_118	 2	 11	 BabyDoll.bmp	 1.338678e+03	 22	 8.661674e+02	 220	 6.333855e+02	 98	 1.339714e+03	 633.33	 650.00	 48.00	 46	 1.71	 
BMI_bs_40_118	 2	 11	 GumiWine2.bmp	 1.340680e+03	 24	 999000	 240	 999000	 999	 1.341698e+03	 633.33	 650.00	 44.00	 57	 1.73	 
BMI_bs_40_118	 2	 11	 ClickXLbrown4.bmp	 1.342682e+03	 12	 999000	 120	 999000	 999	 1.343700e+03	 633.33	 650.00	 15.00	 7	 4.84	 
BMI_bs_40_118	 2	 11	 KashitSour.bmp	 1.344685e+03	 11	 1.059770e+03	 1100	 6.333846e+02	 98	 1.345721e+03	 583.33	 650.00	 9.00	 37	 4.91	 
BMI_bs_40_118	 2	 11	 Apropo.bmp	 1.348689e+03	 12	 999000	 120	 999000	 999	 1.349708e+03	 583.33	 650.00	 12.00	 34	 4.89	 
BMI_bs_40_118	 2	 11	 Mentos.bmp	 1.352677e+03	 24	 999000	 240	 999000	 999	 1.353695e+03	 583.33	 650.00	 52.00	 48	 1.67	 
BMI_bs_40_118	 2	 11	 ClickBlackWhite3.bmp	 1.355680e+03	 12	 999000	 120	 999000	 999	 1.356698e+03	 583.33	 650.00	 10.00	 9	 4.89	 
BMI_bs_40_118	 2	 11	 BambaSweet.bmp	 1.359685e+03	 24	 999000	 240	 999000	 999	 1.360703e+03	 583.33	 650.00	 39.00	 56	 2.71	 
BMI_bs_40_118	 2	 11	 TapuchipsCrunch.bmp	 1.362688e+03	 12	 999000	 120	 999000	 999	 1.363706e+03	 583.33	 650.00	 4.00	 51	 4.93	 
BMI_bs_40_118	 2	 11	 ClickXLwhite4.bmp	 1.364691e+03	 12	 999000	 120	 999000	 999	 1.365708e+03	 583.33	 650.00	 6.00	 29	 4.91	 
BMI_bs_40_118	 2	 11	 Tapuchips.bmp	 1.368678e+03	 22	 9.170975e+02	 220	 6.500517e+02	 98	 1.369714e+03	 583.33	 666.67	 46.00	 14	 1.71	 
BMI_bs_40_118	 2	 11	 ClickBalls5.bmp	 1.370681e+03	 11	 7.899475e+02	 110	 5.833795e+02	 98	 1.371715e+03	 600.00	 666.67	 16.00	 13	 4.84	 
BMI_bs_40_118	 2	 11	 Hit.bmp	 1.372683e+03	 11	 8.254248e+02	 110	 6.000703e+02	 98	 1.373718e+03	 616.67	 666.67	 8.00	 35	 4.91	 
BMI_bs_40_118	 2	 11	 BisliGrill.bmp	 1.376687e+03	 24	 999000	 240	 999000	 999	 1.377705e+03	 616.67	 666.67	 56.00	 6	 1.62	 
BMI_bs_40_118	 2	 11	 ChocolateParaMilk3.bmp	 1.378690e+03	 11	 1.031484e+03	 1100	 6.167190e+02	 98	 1.379726e+03	 566.67	 666.67	 17.00	 26	 4.80	 
BMI_bs_40_118	 2	 11	 Bounty.bmp	 1.382677e+03	 11	 7.938517e+02	 110	 5.667134e+02	 98	 1.383712e+03	 583.33	 666.67	 14.00	 55	 4.87	 
BMI_bs_40_118	 2	 11	 Shugi.bmp	 1.386682e+03	 24	 999000	 240	 999000	 999	 1.387700e+03	 583.33	 666.67	 58.00	 47	 1.62	 
BMI_bs_40_118	 2	 11	 KinderBuenoWhite2.bmp	 1.389685e+03	 12	 999000	 120	 999000	 999	 1.390703e+03	 583.33	 666.67	 22.00	 23	 3.84	 
BMI_bs_40_118	 2	 11	 BisliOnion.bmp	 1.395692e+03	 22	 9.923461e+02	 220	 6.667223e+02	 98	 1.396727e+03	 583.33	 683.33	 43.00	 2	 1.73	 
BMI_bs_40_118	 2	 11	 ChocolateParaSucariotKoftzot2.bmp	 1.397677e+03	 12	 999000	 120	 999000	 999	 1.398695e+03	 583.33	 683.33	 13.00	 54	 4.87	 
BMI_bs_40_118	 2	 11	 KinderJoy.bmp	 1.401682e+03	 12	 999000	 120	 999000	 999	 1.402700e+03	 583.33	 683.33	 20.00	 3	 3.87	 
BMI_bs_40_118	 2	 11	 Keifli.bmp	 1.403684e+03	 24	 999000	 240	 999000	 999	 1.404702e+03	 583.33	 683.33	 50.00	 49	 1.69	 
BMI_bs_40_118	 2	 11	 CrunchShokoVanil.bmp	 1.405687e+03	 24	 999000	 240	 999000	 999	 1.406704e+03	 583.33	 683.33	 57.00	 36	 1.62	 
BMI_bs_40_118	 2	 11	 DoritosNatural.bmp	 1.407689e+03	 12	 999000	 120	 999000	 999	 1.408707e+03	 583.33	 683.33	 19.00	 40	 3.89	 
BMI_bs_40_118	 2	 11	 Tictac.bmp	 1.412677e+03	 22	 8.827575e+02	 220	 6.833843e+02	 98	 1.413712e+03	 583.33	 700.00	 54.00	 16	 1.64	 
BMI_bs_40_118	 2	 11	 Dubonim.bmp	 1.414680e+03	 22	 9.052489e+02	 220	 7.000549e+02	 98	 1.415716e+03	 583.33	 716.67	 51.00	 17	 1.67	 
BMI_bs_40_118	 2	 11	 DoritosGrill.bmp	 1.416682e+03	 24	 999000	 240	 999000	 999	 1.417700e+03	 583.33	 716.67	 53.00	 53	 1.67	 
BMI_bs_40_118	 2	 11	 Taami.bmp	 1.419686e+03	 12	 999000	 120	 999000	 999	 1.420703e+03	 583.33	 716.67	 18.00	 28	 3.89	 
